Model,Label,Split,Metric,Type,Score
LSwFW,nontoxic,12,Specificity,Train,0.9896949711459192
LSwFW,nontoxic,12,Sensitivity,Test,0.718927701056052
LSwFW,nontoxic,12,Specificity,Test,0.7711864406779662
LSwFW,nontoxic,12,Model Score,TrainTest,0.8483618842237475
LSwFW,nontoxic,13,Sensitivity,Train,0.9980811403508771
LSwFW,nontoxic,13,Specificity,Train,0.9890766694146743
LSwFW,nontoxic,13,Sensitivity,Test,0.7140536149471974
LSwFW,nontoxic,13,Specificity,Test,0.7826876513317191
LSwFW,nontoxic,13,Model Score,TrainTest,0.8480102542323142
LSwFW,nontoxic,14,Sensitivity,Train,0.9986293859649122
LSwFW,nontoxic,14,Specificity,Train,0.9890766694146743
LSwFW,nontoxic,14,Sensitivity,Test,0.7262388302193339
LSwFW,nontoxic,14,Specificity,Test,0.7730024213075061
LSwFW,nontoxic,14,Model Score,TrainTest,0.8516087031623158
LSwFW,nontoxic,15,Sensitivity,Train,0.9986293859649122
LSwFW,nontoxic,15,Specificity,Train,0.9899010717230008
LSwFW,nontoxic,15,Sensitivity,Test,0.7181153533712429
LSwFW,nontoxic,15,Specificity,Test,0.7687651331719129
LSwFW,nontoxic,15,Model Score,TrainTest,0.8476498597398208
LSwFW,nontoxic,16,Sensitivity,Train,0.9980811403508771
LSwFW,nontoxic,16,Specificity,Train,0.9903132728771641
LSwFW,nontoxic,16,Sensitivity,Test,0.7303005686433793
LSwFW,nontoxic,16,Specificity,Test,0.7675544794188862
LSwFW,nontoxic,16,Model Score,TrainTest,0.8526477767857017
LSwFW,nontoxic,17,Sensitivity,Train,0.9980811403508771
LSwFW,nontoxic,17,Specificity,Train,0.989282769991756
LSwFW,nontoxic,17,Sensitivity,Test,0.7278635255889521
LSwFW,nontoxic,17,Specificity,Test,0.7778450363196125
LSwFW,nontoxic,17,Model Score,TrainTest,0.8530760332513568
LSwFW,nontoxic,18,Sensitivity,Train,0.9980811403508771
LSwFW,nontoxic,18,Specificity,Train,0.9899010717230008
LSwFW,nontoxic,18,Sensitivity,Test,0.7116165718927701
LSwFW,nontoxic,18,Specificity,Test,0.7820823244552058
LSwFW,nontoxic,18,Model Score,TrainTest,0.8469612112043878
LSwFW,nontoxic,19,Sensitivity,Train,0.9983552631578947
LSwFW,nontoxic,19,Specificity,Train,0.9901071723000825
LSwFW,nontoxic,19,Sensitivity,Test,0.7229894394800975
LSwFW,nontoxic,19,Specificity,Test,0.7699757869249395
LSwFW,nontoxic,19,Model Score,TrainTest,0.8499079426680067
LSwFW,LD50_mgkg,0,Rsquared,Train,0.9878289913300711
LSwFW,LD50_mgkg,0,Rsquared,Test,0.4241589923631618
LSwFW,LD50_mgkg,0,Model Score,TrainTest,0.6281377437041714
LSwFW,LD50_mgkg,1,Rsquared,Train,0.9910777545378195
LSwFW,LD50_mgkg,1,Rsquared,Test,0.40841259876091984
LSwFW,LD50_mgkg,1,Model Score,TrainTest,0.6267752847479847
LSwFW,LD50_mgkg,2,Rsquared,Train,0.9925776797129068
LSwFW,LD50_mgkg,2,Rsquared,Test,0.42614730779779175
LSwFW,LD50_mgkg,2,Model Score,TrainTest,0.631147185401657
LSwFW,LD50_mgkg,3,Rsquared,Train,0.9925029556399693
LSwFW,LD50_mgkg,3,Rsquared,Test,0.42828243536314214
LSwFW,LD50_mgkg,3,Model Score,TrainTest,0.6315331126746115
LSwFW,LD50_mgkg,4,Rsquared,Train,0.9919199462500625
LSwFW,LD50_mgkg,4,Rsquared,Test,0.4208586027554334
LSwFW,LD50_mgkg,4,Model Score,TrainTest,0.629727690988621
LSwFW,LD50_mgkg,5,Rsquared,Train,0.9922566537608623
LSwFW,LD50_mgkg,5,Rsquared,Test,0.4188719255279779
LSwFW,LD50_mgkg,5,Model Score,TrainTest,0.6295155446740699
LSwFW,LD50_mgkg,6,Rsquared,Train,0.9921328494264838
LSwFW,LD50_mgkg,6,Rsquared,Test,0.4252123312512781
LSwFW,LD50_mgkg,6,Model Score,TrainTest,0.6307155334348218
LSwFW,LD50_mgkg,7,Rsquared,Train,0.9918269415822899
LSwFW,LD50_mgkg,7,Rsquared,Test,0.4236967968418033
LSwFW,LD50_mgkg,7,Model Score,TrainTest,0.6302441772386201
LSwFW,LD50_mgkg,8,Rsquared,Train,0.9920639259026275
LSwFW,LD50_mgkg,8,Rsquared,Test,0.42073325469075173
LSwFW,LD50_mgkg,8,Model Score,TrainTest,0.6297818101845954
LSwFW,LD50_mgkg,9,Rsquared,Train,0.992132460531289
LSwFW,LD50_mgkg,9,Rsquared,Test,0.4278023256411605
LSwFW,LD50_mgkg,9,Model Score,TrainTest,0.6312333184204411
LSwFW,LD50_mgkg,10,Rsquared,Train,0.9922092806239856
LSwFW,LD50_mgkg,10,Rsquared,Test,0.4307250059037555
LSwFW,LD50_mgkg,10,Model Score,TrainTest,0.6318601055239432
LSwFW,LD50_mgkg,11,Rsquared,Train,0.9917591195996387
LSwFW,LD50_mgkg,11,Rsquared,Test,0.4276726129550097
LSwFW,LD50_mgkg,11,Model Score,TrainTest,0.6310020383708033
LSwFW,LD50_mgkg,12,Rsquared,Train,0.9920114418162101
LSwFW,LD50_mgkg,12,Rsquared,Test,0.4289403317963897
LSwFW,LD50_mgkg,12,Model Score,TrainTest,0.6313943593581934
LSwFW,LD50_mgkg,13,Rsquared,Train,0.9915899969120214
LSwFW,LD50_mgkg,13,Rsquared,Test,0.4315556491614566
LSwFW,LD50_mgkg,13,Model Score,TrainTest,0.631685628133903
LSwFW,LD50_mgkg,14,Rsquared,Train,0.9915832317876242
LSwFW,LD50_mgkg,14,Rsquared,Test,0.4270287397375727
LSwFW,LD50_mgkg,14,Model Score,TrainTest,0.6307765254307078
LSwFW,LD50_mgkg,15,Rsquared,Train,0.9928712657552957
LSwFW,LD50_mgkg,15,Rsquared,Test,0.4198192776216677
LSwFW,LD50_mgkg,15,Model Score,TrainTest,0.6300430516897462
LSwFW,LD50_mgkg,16,Rsquared,Train,0.9913348333244626
LSwFW,LD50_mgkg,16,Rsquared,Test,0.4267530850154101
LSwFW,LD50_mgkg,16,Model Score,TrainTest,0.6305847753315365
LSwFW,LD50_mgkg,17,Rsquared,Train,0.9931225415914278
LSwFW,LD50_mgkg,17,Rsquared,Test,0.43806163947075405
LSwFW,LD50_mgkg,17,Model Score,TrainTest,0.6338297257694361
LSwFW,LD50_mgkg,18,Rsquared,Train,0.9920440004687183
LSwFW,LD50_mgkg,18,Rsquared,Test,0.42501361387948333
LSwFW,LD50_mgkg,18,Model Score,TrainTest,0.6306269230336918
LSwFW,LD50_mgkg,19,Rsquared,Train,0.9923059336884514
LSwFW,LD50_mgkg,19,Rsquared,Test,0.43274587656101626
LSwFW,LD50_mgkg,19,Model Score,TrainTest,0.6323174388408516
LSwFW,EPA_category,0,Sensitivity,Train,0.984191132770712
LSwFW,EPA_category,0,Specificity,Train,0.9947303775902373
LSwFW,EPA_category,0,Sensitivity,Test,0.6046186144156753
LSwFW,EPA_category,0,Specificity,Test,0.8682062048052251
LSwFW,EPA_category,0,Model Score,TrainTest,0.814961724486339
LSwFW,EPA_category,1,Sensitivity,Train,0.984191132770712
LSwFW,EPA_category,1,Specificity,Train,0.9947303775902373
LSwFW,EPA_category,1,Sensitivity,Test,0.6000699790062981
LSwFW,EPA_category,1,Specificity,Test,0.8666899930020994
LSwFW,EPA_category,1,Model Score,TrainTest,0.8128390279619627
LSwFW,EPA_category,2,Sensitivity,Train,0.9843099964340901
LSwFW,EPA_category,2,Specificity,Train,0.9947699988113634
LSwFW,EPA_category,2,Sensitivity,Test,0.6035689293212037
LSwFW,EPA_category,2,Specificity,Test,0.8678563097737345
LSwFW,EPA_category,2,Model Score,TrainTest,0.8144758335643647
LSwFW,EPA_category,3,Sensitivity,Train,0.9844288600974682
LSwFW,EPA_category,3,Specificity,Train,0.9948096200324894
LSwFW,EPA_category,3,Sensitivity,Test,0.5990202939118264
LSwFW,EPA_category,3,Specificity,Test,0.8663400979706088
LSwFW,EPA_category,3,Model Score,TrainTest,0.8123570991621013
LSwFW,EPA_category,4,Sensitivity,Train,0.9845477237608463
LSwFW,EPA_category,4,Specificity,Train,0.9948492412536154
LSwFW,EPA_category,4,Sensitivity,Test,0.6021693491952415
LSwFW,EPA_category,4,Specificity,Test,0.8673897830650805
LSwFW,EPA_category,4,Model Score,TrainTest,0.8138306204164744
LSwFW,EPA_category,5,Sensitivity,Train,0.9839534054439558
LSwFW,EPA_category,5,Specificity,Train,0.9946511351479853
