0,1,2,3,4,5,6,7,8,9
3.0572401869586754,0.0007107127151263739,3.3278952926341967,0.00028770850372036226,0.07552127170636572,3.4038932786841825,0.0017838773509800342,0.0005134876305282938,0.07980978531487318,0.05234439850135218
0.11753873274415864,0.007776454299545387,0.060954487091817486,3.341247642650351,0.002748450119434615,0.06415496559486708,0.04499028689376198,3.406956528816116,0.28578194787581784,2.667850503914129
0.01459192605634224,0.3258554112759213,3.1391039704002406,0.02674532334625908,0.0835040060496168,2.3269817467817,3.4242175220503097,0.007826446114119501,0.13326437839821048,0.517909269527282
2.756623242618616,0.04882341423192063,0.5958609385566489,1.4112441150831476,0.1680069597968546,1.1535069616365266,0.0016391968259067066,0.15220802273373712,3.540879529121029,0.1712076193956111
0.03651937423474269,0.0011941207106470897,0.02336002498882421,3.5239025479121686,0.32376707456196296,0.041998349409122004,0.02830784958054623,3.405446723221692,0.0083192309596571,2.6071847044206358
3.2704899403741616,0.018126030620833667,0.0035027333950065544,3.272015483210465e-07,0.01068969165946579,0.09733728817794798,2.76375511107757,3.719957324985919,0.023105202020916968,0.09303635048663045
0.06178560080080129,4.958269943251258,2.216870375739746,0.20350249651266383,0.9773378345780905,0.14552488308596723,0.6852864691835375,0.00022912041632729363,0.062025252467119,0.6891680239644886
0.015798379655701463,0.007675645493393774,0.08735090222849667,3.283813736901563,0.07696826645789345,0.015125820358445542,0.053014374921506485,3.295663062032228,0.1750562607547249,2.989533551196046
3.1343391412993165,0.36235283805280316,0.005843601923365946,0.3246958449394818,3.181570934156148,0.04414669084255549,0.0036829535413133254,0.0062200205691939035,2.925845483459532,0.011302491216287805
0.19266562984814306,2.974744741769838,0.0027413682488398334,0.001116482411832743,3.0083795805743483,3.3107177321039245,0.04841249875000626,0.4063712400307217,0.05168067737361945,0.003170048888724954
0.11613302666307722,0.0247245362646437,3.182316275219047,0.023462004463462985,0.30891161612373963,0.07726719487108004,3.0093157589800548,3.1872555115805583,0.015186800840764927,0.05542727499357161
0.28150367737459203,0.005051052652439409,3.272588094508458,0.02546393979337411,0.0012284358015281856,0.1744470706891543,2.3865311329639094,0.008417285190962085,1.8473911121563756e-05,3.844750837114461
0.0039218664719125945,3.483513105960367,0.004436642017066433,0.04353812767972745,2.611010908427531,3.744926497129399,0.00071417290619846,0.010448307137723559,0.02178485014482058,0.07570552212525618
2.913006305676391,0.0574928590716551,0.18007979951590677,2.9376189567879956,1.0863757406804528,0.00043658128870715824,0.08911649578777604,0.037813622123783815,2.69365800942978,0.0044016296375524065
0.20262786320010967,0.00508321462479829,1.1902766075992788,3.596828901507868,0.4165817743343883,3.511120325872892,0.5225881112337337,0.08340923435380128,0.28907800761518765,0.18240595965794226
0.036034138914372446,0.027375081998828543,0.006357947626056152,2.8345101283491636,0.0002669064522865529,0.042995895756741266,0.11653095630979328,3.4773004208196556,0.02383584062827406,3.4347926831448286
0.5649308599120805,3.447986312263395,0.31323914520193347,0.0025613100871450414,1.815002575006882,3.5320134453454872,0.01670967890829252,0.06183007025811345,0.09196804522309862,0.15375855779357234
0.287614453934529,0.0003188943229415262,3.588177344061312,0.05183492927729607,2.183097419330911,3.4666476484216857,0.014387796624119745,0.05545549402887752,0.2805740691963566,0.07189195080197307
2.9303621024862814,0.0014380139429541953,0.022700913445874018,0.035636447184157476,0.6337518375667592,0.005799315721066084,3.1905824013379065,3.06839980148675,0.024956740037981633,0.08637242679026978
3.8210943615761215,0.08407681420293214,0.02091269264384362,0.0013565072381991228,3.709947147046214,0.00023542499303005342,0.062029058020842236,0.09295452570695978,2.1899762839760557,0.01741718459580153
0.04367293516219412,0.03203000131551131,3.518103715045913,0.023285359541623495,2.2945722765739514,3.2613630152231945,0.000187642236616078,0.0017141400950629532,0.8207496944785998,0.004321220327334062
3.3314728560853557,0.001145634884894155,0.056493617076882184,0.0005513710222404937,0.0440957939360485,0.002572792087747161,2.8215539538306444,3.680095244317427,0.039596917454847155,0.022421819303914365
0.10261469136628323,3.1751124996552327,0.03156524285143827,0.00679802291866208,2.916631446770518,3.481799746168985,0.13302108476080848,0.003685552779841851,0.10411714984615564,0.04465456288207551
0.13505015675977325,0.023425623666108446,0.08893988543084493,3.5311290957504067,0.0012225048415259968,0.044221426510554065,0.4003526045780484,3.499630760412619,0.11750252542948972,2.1585254166206305
0.09930777507456079,3.706396610048338,8.987315753201996e-06,0.01615083075733315,2.2620619083985822,3.7489505953427797,0.02470422924438,0.020945400612462188,0.11762872955187523,0.0038449336539378496
0.05697754363095442,0.00016049059528264154,3.8558635250907027,0.005243143445518226,1.2719154366396697,3.9346381681147102,0.03780599522789743,0.004028108840922506,0.11466911952893902,0.7186984688854052
0.040636648611077186,0.0010915180567422546,3.2795655477140273,0.02885214555929276,0.02959081637164598,0.21874955089316922,2.5939966189127843,0.01974582447941302,0.014672559057690954,3.773098770344156
0.07232074749724803,3.416229113883977,0.005852210542198624,0.3810877793152781,2.2273729142371175,3.424461506664098,0.11654279121230378,0.01658408207275601,0.3105851658462896,0.0289636887287329
0.004651726607001489,0.9881466454206074,1.791296926258217,0.00012308206726600694,0.17395604550631827,0.07261427572935453,3.2725283942457284,3.415081458399177,0.12077758608144862,0.16082385968488083
0.16230756401822838,0.24652468670253952,0.058972822374627226,2.765718085622858,1.2506262719574264,0.10795655633445854,0.05255067058899435,3.0084843546546898,0.20999077268186067,2.136868215064317
3.0562806499591217,0.391813154151757,0.0002422607659395969,2.753907878266309,0.18141001454810451,0.3588934846740307,0.0036117419248884,0.12136564296737298,2.8644189749094435,0.268056197833034
