epoch,accuracy,loss,val_accuracy,val_loss
0,0.5144444704055786,0.7459986209869385,0.5299999713897705,0.7321188449859619
1,0.4811111092567444,0.7271985411643982,0.4699999988079071,0.7172401547431946
2,0.5099999904632568,0.7171275019645691,0.4699999988079071,0.7245290875434875
3,0.5111111402511597,0.7240064740180969,0.41999998688697815,0.710030734539032
4,0.476666659116745,0.7173652648925781,0.550000011920929,0.6967769861221313
5,0.5244444608688354,0.7279050946235657,0.5299999713897705,0.7103031277656555
6,0.49444442987442017,0.7203643918037415,0.5299999713897705,0.7055287957191467
7,0.5166666507720947,0.730421781539917,0.47999998927116394,0.7036390900611877
8,0.5277777910232544,0.7127866148948669,0.5,0.7005279660224915
9,0.5122222304344177,0.7102182507514954,0.4699999988079071,0.7131486535072327
10,0.5244444608688354,0.7051554918289185,0.5299999713897705,0.8050189018249512
11,0.5199999809265137,0.7219005227088928,0.550000011920929,0.7085049152374268
12,0.5099999904632568,0.7118796110153198,0.5299999713897705,0.7072902917861938
13,0.5255555510520935,0.7079585790634155,0.4699999988079071,0.7387201189994812
14,0.551111102104187,0.7016438245773315,0.5299999713897705,0.7016623020172119
15,0.5233333110809326,0.713182806968689,0.5199999809265137,0.7121365070343018
16,0.504444420337677,0.7256395816802979,0.5199999809265137,0.7068967223167419
17,0.5155555605888367,0.7184737324714661,0.5,0.7123374342918396
18,0.5177778005599976,0.7102553844451904,0.4399999976158142,0.7395763993263245
19,0.5244444608688354,0.6980292201042175,0.550000011920929,0.7040210962295532
20,0.5222222208976746,0.706084668636322,0.5600000023841858,0.7030641436576843
21,0.5422222018241882,0.7017680406570435,0.550000011920929,0.7226606607437134
22,0.5411111116409302,0.7024889588356018,0.5400000214576721,0.6974234580993652
23,0.5288888812065125,0.7039492726325989,0.550000011920929,0.7037075757980347
24,0.5588889122009277,0.6979435086250305,0.5199999809265137,0.7200341820716858
25,0.5299999713897705,0.7167825698852539,0.5400000214576721,0.7019388675689697
