epoch,accuracy,loss,val_accuracy,val_loss
0,0.5011110901832581,0.7266029715538025,0.6200000047683716,0.732181191444397
1,0.5677777528762817,0.6958480477333069,0.5199999809265137,0.7221704125404358
2,0.5711110830307007,0.692082941532135,0.5899999737739563,0.7034885287284851
3,0.5799999833106995,0.6912508010864258,0.5600000023841858,0.7259185910224915
4,0.5566666722297668,0.6979048252105713,0.5600000023841858,0.7239122986793518
5,0.597777783870697,0.6904121041297913,0.4699999988079071,0.7707098126411438
6,0.5699999928474426,0.6928991079330444,0.6000000238418579,0.6997011303901672
7,0.5622222423553467,0.6828588247299194,0.5199999809265137,0.7234625816345215
8,0.5822222232818604,0.670998215675354,0.5600000023841858,0.6886688470840454
9,0.5955555438995361,0.6754258275032043,0.550000011920929,0.7269933223724365
10,0.5988888740539551,0.6645159125328064,0.5600000023841858,0.6823883056640625
11,0.602222204208374,0.6511565446853638,0.5699999928474426,0.684927761554718
12,0.6177777647972107,0.6447221040725708,0.5299999713897705,0.6835629940032959
13,0.601111114025116,0.6433852314949036,0.5799999833106995,0.6591032147407532
14,0.6088888645172119,0.6379061341285706,0.5600000023841858,0.6540420055389404
15,0.6111111044883728,0.6383040547370911,0.550000011920929,0.6719412803649902
16,0.6044444441795349,0.6224960684776306,0.5400000214576721,0.6569178104400635
17,0.5944444537162781,0.619264543056488,0.5299999713897705,0.691455066204071
18,0.5788888931274414,0.6237178444862366,0.5600000023841858,0.6837545037269592
19,0.6044444441795349,0.6442464590072632,0.5799999833106995,0.6523898243904114
20,0.6155555844306946,0.6125458478927612,0.5600000023841858,0.6361784934997559
21,0.605555534362793,0.6086414456367493,0.5199999809265137,0.655586838722229
22,0.6033333539962769,0.5976912379264832,0.5099999904632568,0.6923906207084656
23,0.5911111235618591,0.605969250202179,0.5699999928474426,0.672508955001831
24,0.5944444537162781,0.5942857265472412,0.6100000143051147,0.6238685250282288
25,0.605555534362793,0.5930890440940857,0.5799999833106995,0.6240850687026978
26,0.6244444251060486,0.5747997164726257,0.6000000238418579,0.6271136999130249
27,0.6100000143051147,0.5731585621833801,0.6499999761581421,0.6651110053062439
28,0.6388888955116272,0.5746240019798279,0.5400000214576721,0.6873782873153687
29,0.644444465637207,0.564917802810669,0.6399999856948853,0.5678943395614624
30,0.6499999761581421,0.5639463067054749,0.5199999809265137,0.6565541625022888
31,0.6700000166893005,0.5541570782661438,0.6600000262260437,0.5875292420387268
32,0.6800000071525574,0.5283531546592712,0.6200000047683716,0.5578306317329407
33,0.6688888669013977,0.5400491952896118,0.5899999737739563,0.6330845355987549
34,0.695555567741394,0.5252196192741394,0.6600000262260437,0.6722733378410339
35,0.7011111378669739,0.5241003036499023,0.5899999737739563,0.5783761143684387
36,0.6911110877990723,0.5181090831756592,0.6499999761581421,0.5779715180397034
37,0.6844444274902344,0.5427960157394409,0.6499999761581421,0.6151589751243591
38,0.6977777481079102,0.500944972038269,0.6100000143051147,0.5881184935569763
39,0.7211111187934875,0.4959830045700073,0.6700000166893005,0.5668240189552307
40,0.7400000095367432,0.4807513654232025,0.6800000071525574,0.5426504611968994
41,0.7388888597488403,0.48785924911499023,0.6100000143051147,0.6175390481948853
42,0.7211111187934875,0.47817835211753845,0.5899999737739563,0.6265465617179871
43,0.7377777695655823,0.4791346490383148,0.7300000190734863,0.5069015026092529
44,0.757777750492096,0.46750199794769287,0.7400000095367432,0.4873901605606079
45,0.7522222399711609,0.44763419032096863,0.7300000190734863,0.477815181016922
46,0.75,0.4644378125667572,0.6800000071525574,0.5164467692375183
47,0.7488889098167419,0.4572176933288574,0.7599999904632568,0.47565868496894836
48,0.7411110997200012,0.4736245274543762,0.6800000071525574,0.5730955600738525
49,0.7311111092567444,0.4633784294128418,0.6600000262260437,0.5388197898864746
50,0.7733333110809326,0.42519938945770264,0.75,0.4690406322479248
51,0.7788888812065125,0.43329212069511414,0.699999988079071,0.5173929929733276
52,0.7688888907432556,0.41817235946655273,0.7400000095367432,0.4784015417098999
53,0.7799999713897705,0.41326606273651123,0.7400000095367432,0.4961453378200531
54,0.7777777910232544,0.430323988199234,0.7900000214576721,0.42525050044059753
55,0.7711111307144165,0.42096051573753357,0.7699999809265137,0.5416107773780823
56,0.7744444608688354,0.4272927939891815,0.7200000286102295,0.5565666556358337
57,0.79666668176651,0.38835716247558594,0.7400000095367432,0.5027958750724792
58,0.7933333516120911,0.41116487979888916,0.6600000262260437,0.536592960357666
59,0.7855555415153503,0.4002091884613037,0.7300000190734863,0.4622724652290344
60,0.7866666913032532,0.4100787043571472,0.7300000190734863,0.5073151588439941
61,0.7888888716697693,0.40821272134780884,0.75,0.5308235883712769
62,0.8155555725097656,0.3925740420818329,0.7400000095367432,0.43295180797576904
63,0.7955555319786072,0.39075908064842224,0.7699999809265137,0.545396625995636
64,0.7777777910232544,0.40495172142982483,0.7799999713897705,0.4550964832305908
65,0.7933333516120911,0.3937748968601227,0.7900000214576721,0.49197083711624146
66,0.7955555319786072,0.38794440031051636,0.7799999713897705,0.49734511971473694
67,0.8077777624130249,0.36624741554260254,0.7699999809265137,0.4445435404777527
68,0.8066666722297668,0.36924561858177185,0.7200000286102295,0.5608001947402954
69,0.804444432258606,0.3911101520061493,0.7699999809265137,0.4271644651889801
70,0.8233333230018616,0.35982468724250793,0.7599999904632568,0.5386602282524109
71,0.8166666626930237,0.3762700855731964,0.800000011920929,0.422492116689682
72,0.8188889026641846,0.36055871844291687,0.7699999809265137,0.38841480016708374
73,0.8222222328186035,0.3520958721637726,0.7900000214576721,0.4684924781322479
74,0.8299999833106995,0.3513682782649994,0.8299999833106995,0.4497772455215454
75,0.8366666436195374,0.3630515933036804,0.800000011920929,0.4331050217151642
76,0.8333333134651184,0.35284265875816345,0.75,0.44109195470809937
77,0.8333333134651184,0.3313237428665161,0.800000011920929,0.43436163663864136
78,0.8455555438995361,0.33153650164604187,0.8100000023841858,0.4568248987197876
79,0.8311111330986023,0.33453741669654846,0.7900000214576721,0.4697387218475342
80,0.8544444441795349,0.31626665592193604,0.7699999809265137,0.45177018642425537
81,0.8077777624130249,0.3569369614124298,0.8100000023841858,0.388785183429718
82,0.8533333539962769,0.310235857963562,0.800000011920929,0.4423808753490448
83,0.8444444537162781,0.3168409466743469,0.800000011920929,0.4947948455810547
84,0.8488888740539551,0.3111940920352936,0.8399999737739563,0.3873533308506012
85,0.8733333349227905,0.300692081451416,0.800000011920929,0.4445053040981293
