epoch,auc,loss,val_auc,val_loss
0,0.5197790861129761,0.6658206582069397,0.625274658203125,0.6490666270256042
1,0.5737738013267517,0.6412701606750488,0.679340660572052,0.6389939785003662
2,0.6241917014122009,0.629538893699646,0.7072528004646301,0.6295068264007568
3,0.6429400444030762,0.625137448310852,0.7112088203430176,0.6257880926132202
4,0.6635414361953735,0.6193002462387085,0.6815384030342102,0.6282863020896912
5,0.6680419445037842,0.6162281632423401,0.7096703052520752,0.621798574924469
6,0.6661578416824341,0.6165262460708618,0.7314285635948181,0.6172612905502319
7,0.6771725416183472,0.6113905310630798,0.7138461470603943,0.6159451603889465
8,0.6839345097541809,0.610503077507019,0.7327472567558289,0.6092556118965149
9,0.7159252166748047,0.601798951625824,0.732527494430542,0.6091119050979614
10,0.7178769707679749,0.5995618104934692,0.7274724841117859,0.6097553372383118
11,0.7090505361557007,0.5994173884391785,0.7057142853736877,0.6112344264984131
12,0.7282973527908325,0.5914748311042786,0.7167033553123474,0.6063851714134216
13,0.7294520735740662,0.5912777185440063,0.7318681478500366,0.605563223361969
14,0.7356479167938232,0.5875643491744995,0.7301099300384521,0.603538453578949
15,0.739641547203064,0.5861303806304932,0.7397802472114563,0.5989218354225159
16,0.7391289472579956,0.5841693878173828,0.7501099109649658,0.5981218218803406
17,0.754953920841217,0.5767824053764343,0.7619779706001282,0.5924432277679443
18,0.7403033971786499,0.5821282267570496,0.7435165047645569,0.5991140007972717
19,0.7521995902061462,0.579234778881073,0.761978030204773,0.5961480140686035
20,0.7573196887969971,0.5749785900115967,0.7652747631072998,0.5896613001823425
21,0.7750372290611267,0.5687178373336792,0.741978108882904,0.5921623110771179
22,0.7824187874794006,0.5627870559692383,0.7527472972869873,0.5884606838226318
23,0.7940614819526672,0.558502733707428,0.7676922678947449,0.5849281549453735
24,0.788502037525177,0.5567641258239746,0.7767032384872437,0.5885055661201477
25,0.7752004861831665,0.562929630279541,0.7637361884117126,0.5877061486244202
26,0.791907012462616,0.5557377338409424,0.7586812973022461,0.5862010717391968
27,0.798615574836731,0.5528944134712219,0.7599999904632568,0.5843156576156616
28,0.8132604956626892,0.5465443134307861,0.7690109610557556,0.5802718997001648
29,0.7941544651985168,0.5517448782920837,0.7580220699310303,0.5868068933486938
