epoch,accuracy,loss,val_accuracy,val_loss
0,0.9888888597488403,0.05552881211042404,0.8799999952316284,0.9279294610023499
0,0.9911110997200012,0.044979047030210495,0.8899999856948853,0.9367684721946716
0,0.9911110997200012,0.039740316569805145,0.8899999856948853,0.9473190307617188
0,0.9933333396911621,0.03800731897354126,0.8899999856948853,0.9620559811592102
0,0.9944444298744202,0.036055054515600204,0.8899999856948853,0.9706265926361084
0,0.9933333396911621,0.035596102476119995,0.8899999856948853,0.9778622984886169
0,0.995555579662323,0.03377719223499298,0.8799999952316284,0.9861662983894348
0,0.995555579662323,0.03407757356762886,0.8899999856948853,0.987169623374939
0,0.995555579662323,0.03333820402622223,0.8799999952316284,0.9922502636909485
0,0.996666669845581,0.03312285244464874,0.8799999952316284,0.9997757077217102
0,0.996666669845581,0.03279763087630272,0.8799999952316284,1.0036824941635132
0,0.996666669845581,0.03198481351137161,0.8700000047683716,1.0075044631958008
0,0.996666669845581,0.03181968629360199,0.8700000047683716,1.0122522115707397
0,0.9977777600288391,0.031368181109428406,0.8700000047683716,1.0203368663787842
0,0.9977777600288391,0.031152036041021347,0.8700000047683716,1.0243982076644897
0,0.9977777600288391,0.030768252909183502,0.8700000047683716,1.0267280340194702
0,0.9977777600288391,0.030259329825639725,0.8700000047683716,1.0366427898406982
0,0.9977777600288391,0.030438220128417015,0.8700000047683716,1.0442489385604858
0,0.9977777600288391,0.029893919825553894,0.8700000047683716,1.044877529144287
0,0.9977777600288391,0.02969158999621868,0.8700000047683716,1.0544999837875366
0,0.9977777600288391,0.02928239479660988,0.8700000047683716,1.0527738332748413
0,0.9977777600288391,0.028929514810442924,0.8700000047683716,1.060818076133728
0,0.996666669845581,0.029000647366046906,0.8700000047683716,1.0617246627807617
0,0.9977777600288391,0.028575729578733444,0.8700000047683716,1.0603783130645752
0,0.9977777600288391,0.028809349983930588,0.8700000047683716,1.0618476867675781
0,0.9977777600288391,0.028629368171095848,0.8700000047683716,1.0635364055633545
0,0.9988889098167419,0.02682843804359436,0.8700000047683716,1.0696197748184204
0,0.9988889098167419,0.026655951514840126,0.8700000047683716,1.0765553712844849
0,0.9988889098167419,0.026791023090481758,0.8700000047683716,1.0741060972213745
0,0.9977777600288391,0.028506536036729813,0.8700000047683716,1.0812156200408936
0,0.9988889098167419,0.02593441680073738,0.8700000047683716,1.082656741142273
0,0.9988889098167419,0.025668220594525337,0.8700000047683716,1.0872219800949097
0,0.9988889098167419,0.025460638105869293,0.8700000047683716,1.0898075103759766
0,0.9988889098167419,0.02538446895778179,0.8700000047683716,1.0945839881896973
