epoch,auc,loss,val_auc,val_loss
0,0.4915735423564911,0.6682952642440796,0.5951648354530334,0.6526337265968323
1,0.5407184958457947,0.645554780960083,0.576043963432312,0.6547565460205078
2,0.5800175666809082,0.6382336616516113,0.5876923203468323,0.6521735191345215
3,0.5971972346305847,0.6345749497413635,0.5916483402252197,0.6503806114196777
4,0.6208881735801697,0.6298627257347107,0.5929670333862305,0.6545271277427673
5,0.6402025818824768,0.6253175735473633,0.5837362408638,0.655104398727417
6,0.6330434083938599,0.627162754535675,0.5929670333862305,0.6564151048660278
7,0.6529492139816284,0.6216359734535217,0.5973625779151917,0.652789831161499
8,0.6759671568870544,0.6151552796363831,0.5909889936447144,0.6543843746185303
9,0.6854947805404663,0.61216801404953,0.5778022408485413,0.6558452844619751
10,0.6857961416244507,0.6120324730873108,0.5901098847389221,0.658648669719696
11,0.6986076235771179,0.608318030834198,0.5881319046020508,0.656425952911377
12,0.7099320292472839,0.6042109727859497,0.5969229936599731,0.6562854647636414
13,0.7174938917160034,0.6024078130722046,0.5883516669273376,0.6633883714675903
14,0.7234476208686829,0.5969020128250122,0.596703290939331,0.6585409641265869
15,0.7199835777282715,0.5968986749649048,0.5685714483261108,0.6638486385345459
16,0.7363182902336121,0.5936363935470581,0.5914285182952881,0.6657724976539612
17,0.74028080701828,0.5891110301017761,0.5817582607269287,0.665038526058197
18,0.7313051819801331,0.592893123626709,0.5841757655143738,0.6664066910743713
19,0.7417227625846863,0.5871724486351013,0.5861538052558899,0.6740602254867554
20,0.7528332471847534,0.5838398337364197,0.5701099038124084,0.6721932888031006
21,0.7651181221008301,0.5791235566139221,0.578241765499115,0.6789867281913757
22,0.7604852318763733,0.5773696303367615,0.593406617641449,0.673163890838623
23,0.7768649458885193,0.569854736328125,0.589011013507843,0.6708865165710449
24,0.7796474695205688,0.5684588551521301,0.5806593298912048,0.6841108202934265
25,0.7844520807266235,0.5657501816749573,0.6002197861671448,0.6713472008705139
26,0.7844212055206299,0.5648226141929626,0.5817582011222839,0.6843142509460449
