epoch,accuracy,loss,val_accuracy,val_loss
0,0.6822222471237183,0.6200997829437256,0.6899999976158142,0.6267566680908203
1,0.757777750492096,0.49689674377441406,0.699999988079071,0.6136302351951599
2,0.8133333325386047,0.42273905873298645,0.75,0.5807768106460571
3,0.8211110830307007,0.4063320457935333,0.7599999904632568,0.5324846506118774
4,0.8500000238418579,0.35605520009994507,0.7599999904632568,0.5407591462135315
5,0.8211110830307007,0.3911115825176239,0.7300000190734863,0.6033005714416504
6,0.852222204208374,0.35415616631507874,0.8299999833106995,0.4671739935874939
7,0.8655555844306946,0.32067930698394775,0.800000011920929,0.5011699795722961
8,0.8866666555404663,0.30576083064079285,0.8100000023841858,0.4475693106651306
9,0.8888888955116272,0.282169908285141,0.800000011920929,0.4833921790122986
10,0.8799999952316284,0.27260950207710266,0.7900000214576721,0.4902540445327759
11,0.8877778053283691,0.2658367455005646,0.7900000214576721,0.6458348035812378
12,0.903333306312561,0.24002417922019958,0.8500000238418579,0.45411720871925354
13,0.8999999761581421,0.24758543074131012,0.800000011920929,0.5086420178413391
14,0.9100000262260437,0.2194194495677948,0.8100000023841858,0.47049495577812195
15,0.9188888669013977,0.21356187760829926,0.8500000238418579,0.45798245072364807
16,0.9055555462837219,0.22645607590675354,0.8500000238418579,0.47938069701194763
17,0.9122222065925598,0.2120847851037979,0.8100000023841858,0.5400944352149963
18,0.9399999976158142,0.17356155812740326,0.8199999928474426,0.6243941783905029
19,0.9288889169692993,0.1804037243127823,0.8299999833106995,0.48113247752189636
20,0.9111111164093018,0.2032359093427658,0.8399999737739563,0.47630128264427185
21,0.9288889169692993,0.17386308312416077,0.8399999737739563,0.5311835408210754
22,0.9300000071525574,0.18786907196044922,0.8700000047683716,0.4817245900630951
23,0.9344444274902344,0.1659533977508545,0.8399999737739563,0.5317736268043518
24,0.9300000071525574,0.1497245728969574,0.7900000214576721,0.5510582327842712
25,0.9511111378669739,0.13335782289505005,0.8500000238418579,0.45962169766426086
26,0.9411110877990723,0.14193692803382874,0.8399999737739563,0.5822848081588745
27,0.9288889169692993,0.18737520277500153,0.75,0.9230678081512451
28,0.9244444370269775,0.20113135874271393,0.8399999737739563,0.4517257809638977
29,0.9477777481079102,0.13365067541599274,0.8399999737739563,0.48570168018341064
30,0.9588888883590698,0.11747671663761139,0.8299999833106995,0.5108839273452759
31,0.9599999785423279,0.10730722546577454,0.8399999737739563,0.5639157295227051
32,0.9611111283302307,0.10690775513648987,0.8799999952316284,0.4881206750869751
33,0.9633333086967468,0.09808515012264252,0.8600000143051147,0.5205196142196655
34,0.9666666388511658,0.09702277183532715,0.8600000143051147,0.6013444662094116
35,0.9700000286102295,0.09707033634185791,0.8600000143051147,0.5514121055603027
36,0.9399999976158142,0.19985297322273254,0.8299999833106995,0.6943272948265076
37,0.9566666483879089,0.12058188021183014,0.8500000238418579,0.5114779472351074
38,0.9477777481079102,0.14127396047115326,0.7900000214576721,0.6927692294120789
