epoch,auc,loss,val_auc,val_loss
0,0.529278576374054,0.64668869972229,0.3986813426017761,0.6762874126434326
1,0.5748102068901062,0.6389537453651428,0.42000001668930054,0.6812145113945007
2,0.5861572027206421,0.6365859508514404,0.41208791732788086,0.6808305978775024
3,0.6088117361068726,0.6308395266532898,0.4276922941207886,0.6801007986068726
4,0.5982702374458313,0.6330084204673767,0.4228571653366089,0.6868038177490234
5,0.6300609111785889,0.6270462870597839,0.41384613513946533,0.6867915391921997
6,0.6396448612213135,0.6252270340919495,0.42681318521499634,0.692359209060669
7,0.6295202374458313,0.6256036162376404,0.437582403421402,0.6814221143722534
8,0.6428020000457764,0.6233170032501221,0.42923077940940857,0.6928563117980957
9,0.6579707264900208,0.6170605421066284,0.4270329475402832,0.6894034743309021
10,0.6558106541633606,0.6179027557373047,0.4338461458683014,0.6979348659515381
11,0.6556191444396973,0.6169065833091736,0.43890106678009033,0.6894847750663757
12,0.6666027903556824,0.6154998540878296,0.4426373839378357,0.6963778734207153
13,0.6822250485420227,0.6093756556510925,0.4578021764755249,0.6938290596008301
14,0.6961517930030823,0.60585618019104,0.4731868505477905,0.6860209703445435
15,0.6980950236320496,0.6046992540359497,0.4573625922203064,0.6923847794532776
16,0.7153534889221191,0.596806526184082,0.41626372933387756,0.7107153534889221
17,0.7343271374702454,0.5907159447669983,0.43208789825439453,0.7069440484046936
18,0.7133200764656067,0.5970708131790161,0.4327472746372223,0.703860342502594
19,0.7421790361404419,0.5866922736167908,0.4562637507915497,0.7434754371643066
20,0.7286240458488464,0.5908541679382324,0.47208788990974426,0.6996484398841858
21,0.7375066876411438,0.5873288512229919,0.43868130445480347,0.735045313835144
22,0.7436040639877319,0.5802779197692871,0.4534066319465637,0.7123149633407593
23,0.7507378458976746,0.5781874656677246,0.44505491852760315,0.7203727960586548
24,0.7544581890106201,0.5742585062980652,0.47318682074546814,0.7398074269294739
25,0.7580462694168091,0.5728054046630859,0.4494505226612091,0.7236728668212891
26,0.7729446887969971,0.5659047365188599,0.4540659487247467,0.7350454926490784
27,0.7749752402305603,0.5629064440727234,0.4639560282230377,0.7252724170684814
28,0.7724292874336243,0.5627320408821106,0.45076918601989746,0.7509599328041077
29,0.784747838973999,0.5572794079780579,0.46000000834465027,0.7445406913757324
30,0.7911269068717957,0.5527355670928955,0.43824175000190735,0.7443863153457642
31,0.7993054986000061,0.5479509234428406,0.4604395627975464,0.744823157787323
32,0.7892793416976929,0.551299512386322,0.4639560580253601,0.7581729292869568
33,0.8028315305709839,0.5438347458839417,0.47120875120162964,0.7416964769363403
34,0.8220895528793335,0.5335623621940613,0.47274723649024963,0.7485778331756592
35,0.8013332486152649,0.5430376529693604,0.461318701505661,0.7716696262359619
36,0.8170596361160278,0.5317707061767578,0.4615384638309479,0.8014624714851379
37,0.8249199986457825,0.528226375579834,0.46637362241744995,0.7558098435401917
38,0.8313045501708984,0.523151695728302,0.4547252655029297,0.7899311780929565
39,0.8243398666381836,0.5271365642547607,0.43560442328453064,0.8068946599960327
40,0.8407055735588074,0.5119575262069702,0.4556044042110443,0.7715257406234741
41,0.8300401568412781,0.5207132697105408,0.4593406915664673,0.8079949021339417
42,0.8518272042274475,0.504127562046051,0.4806593358516693,0.7928276062011719
43,0.8355432152748108,0.514949381351471,0.4729670286178589,0.8021599650382996
44,0.8530325889587402,0.5021722316741943,0.4863736033439636,0.7892234921455383
45,0.8604621887207031,0.4970318377017975,0.4738461673259735,0.9015811681747437
46,0.8510696291923523,0.5022855401039124,0.47164833545684814,0.7969363927841187
47,0.8639599680900574,0.4939524531364441,0.45538461208343506,0.7864608764648438
48,0.8697870373725891,0.4893527925014496,0.509890079498291,0.771206796169281
49,0.8726934790611267,0.4841444194316864,0.4589010775089264,0.8141899704933167
50,0.8769404888153076,0.48011937737464905,0.4837362468242645,0.7898150682449341
51,0.8807706832885742,0.47903600335121155,0.460439532995224,0.8204777240753174
52,0.8851557374000549,0.47330883145332336,0.45032966136932373,0.8297949433326721
53,0.8887943625450134,0.4729616940021515,0.5125274062156677,0.799378514289856
54,0.8952043652534485,0.4628596901893616,0.48835164308547974,0.8017359972000122
55,0.8991725444793701,0.45664578676223755,0.48571425676345825,0.8062586784362793
56,0.9011186361312866,0.4549795985221863,0.47824177145957947,0.8710561990737915
57,0.9037857055664062,0.4548281133174896,0.49626368284225464,0.804233729839325
58,0.90310138463974,0.452633261680603,0.5118680596351624,0.9173932075500488
59,0.8998005390167236,0.452219158411026,0.47164833545684814,0.8931751251220703
60,0.9046475291252136,0.4514899253845215,0.47780218720436096,0.8924199938774109
61,0.9096943736076355,0.44705894589424133,0.48769229650497437,0.8546260595321655
62,0.9117108583450317,0.44218671321868896,0.4786813259124756,0.8829643726348877
63,0.9094127416610718,0.4400358200073242,0.5228570699691772,0.8537216186523438
64,0.8999808430671692,0.44993534684181213,0.5114285945892334,0.8478707671165466
65,0.9199232459068298,0.4330136477947235,0.47736263275146484,0.9354326128959656
66,0.9290537238121033,0.42340219020843506,0.5116483569145203,0.8870581984519958
67,0.92559814453125,0.42493292689323425,0.5283516645431519,0.8240376114845276
68,0.9267528057098389,0.42190295457839966,0.46527472138404846,0.9480939507484436
69,0.9294086694717407,0.4212411940097809,0.4578022062778473,0.9303230047225952
70,0.9327995777130127,0.413703590631485,0.5404396057128906,0.9074044227600098
71,0.9365791082382202,0.41346266865730286,0.5083516836166382,0.8787546753883362
72,0.9342725872993469,0.4143163859844208,0.47164830565452576,0.9336981177330017
73,0.9374182820320129,0.4075329601764679,0.5087912678718567,0.9932940602302551
74,0.9348554611206055,0.41150057315826416,0.471208781003952,0.9632881879806519
75,0.945537805557251,0.39983952045440674,0.5241758227348328,0.9080260396003723
76,0.9417160153388977,0.40144526958465576,0.5017582178115845,0.9234028458595276
77,0.9487794041633606,0.3916608691215515,0.5305495262145996,0.8751869797706604
78,0.9460137486457825,0.3953554630279541,0.48725271224975586,0.9875027537345886
79,0.9498608112335205,0.39136773347854614,0.5083515644073486,0.9835736751556396
80,0.9548683166503906,0.3824708163738251,0.5114285945892334,0.9215395450592041
81,0.9506129026412964,0.38928261399269104,0.519780158996582,0.9720444679260254
82,0.9577015042304993,0.3751153349876404,0.4909890592098236,1.0287545919418335
83,0.9569721817970276,0.3795225918292999,0.4760439097881317,0.998454213142395
84,0.955380916595459,0.3781856894493103,0.4832967221736908,1.0669652223587036
85,0.9574255347251892,0.3765335977077484,0.5156043767929077,0.9656650424003601
86,0.9607713222503662,0.37099379301071167,0.5358241200447083,0.9333082437515259
