epoch,auc,loss,val_auc,val_loss
0,0.5418844819068909,0.6595038771629333,0.6358242034912109,0.6443818807601929
1,0.6044689416885376,0.631793737411499,0.7103297114372253,0.6270536184310913
2,0.6502062082290649,0.6210663914680481,0.6986813545227051,0.6227946877479553
3,0.6720157861709595,0.6141351461410522,0.6668131947517395,0.6244570016860962
4,0.7001931667327881,0.6044148802757263,0.693626344203949,0.6182671189308167
5,0.715528130531311,0.6004083752632141,0.7413187026977539,0.6067700386047363
6,0.7288352251052856,0.5939850807189941,0.7683516144752502,0.6025674939155579
7,0.7352114319801331,0.590519368648529,0.7560440301895142,0.5988180041313171
8,0.7526502013206482,0.5812955498695374,0.7459341287612915,0.5949649214744568
9,0.7775492668151855,0.5724897980690002,0.8151648640632629,0.583206832408905
10,0.7849619388580322,0.5683832764625549,0.8173626065254211,0.5794960856437683
11,0.7837818264961243,0.5655822157859802,0.8246154189109802,0.5783799886703491
12,0.8223457932472229,0.5508072376251221,0.8017582297325134,0.5747256278991699
13,0.8221346735954285,0.5455009341239929,0.8360440135002136,0.5675956010818481
14,0.8149924874305725,0.545928955078125,0.8560439348220825,0.5555579662322998
15,0.835602343082428,0.5337641835212708,0.8439560532569885,0.5557481646537781
16,0.8389622569084167,0.528285562992096,0.853406548500061,0.5520746111869812
17,0.8507964611053467,0.519121527671814,0.8424175977706909,0.5476170182228088
18,0.8496305346488953,0.5143189430236816,0.8698901534080505,0.5367786288261414
19,0.85622638463974,0.5149532556533813,0.8646153807640076,0.5410419702529907
20,0.8717443346977234,0.5009349584579468,0.8558242321014404,0.5358984470367432
21,0.8688632845878601,0.5004420876502991,0.876043975353241,0.527672290802002
22,0.8679479360580444,0.49730783700942993,0.8720878958702087,0.5247968435287476
23,0.879283607006073,0.490634560585022,0.8764835596084595,0.5269677042961121
24,0.8843783736228943,0.48332083225250244,0.8830769658088684,0.521519124507904
25,0.8816803097724915,0.48294559121131897,0.8683516979217529,0.5199146866798401
26,0.8952692151069641,0.47316962480545044,0.8619779944419861,0.5207509398460388
27,0.8882874846458435,0.4755900204181671,0.8920879364013672,0.5003876686096191
28,0.8945791125297546,0.4699271023273468,0.906593382358551,0.5052569508552551
29,0.8974405527114868,0.46702447533607483,0.8808791637420654,0.5044262409210205
30,0.8987191915512085,0.4645855724811554,0.8830769062042236,0.49712300300598145
31,0.9155439138412476,0.44936081767082214,0.8865934014320374,0.49562549591064453
32,0.9078018069267273,0.45520833134651184,0.9057143330574036,0.48713967204093933
33,0.9142202138900757,0.4457454979419708,0.9323077201843262,0.4900842010974884
34,0.9067738652229309,0.45414674282073975,0.8894504904747009,0.48880115151405334
35,0.9161241054534912,0.44443270564079285,0.9197803139686584,0.47981876134872437
36,0.9149046540260315,0.4438754618167877,0.8901099562644958,0.4918023645877838
37,0.9266600012779236,0.4330286979675293,0.89670330286026,0.47879645228385925
38,0.9233789443969727,0.43396562337875366,0.8940658569335938,0.483678936958313
39,0.9233929514884949,0.43065345287323,0.9160439372062683,0.48183196783065796
40,0.9320728778839111,0.4233313202857971,0.91318678855896,0.4640812277793884
41,0.9269978404045105,0.42624631524086,0.9215384721755981,0.4614810645580292
42,0.9318448901176453,0.4225914478302002,0.9180219769477844,0.46085259318351746
43,0.9319546818733215,0.4212225675582886,0.9364835619926453,0.4640231728553772
44,0.929811418056488,0.4230927526950836,0.9243956208229065,0.46089380979537964
45,0.931428074836731,0.41946032643318176,0.9364835619926453,0.45390957593917847
46,0.9352695345878601,0.4167025685310364,0.9217581748962402,0.4457859694957733
47,0.9250180721282959,0.4285144805908203,0.9250549674034119,0.4432567358016968
48,0.9381279945373535,0.4151914715766907,0.9340659976005554,0.44368675351142883
49,0.9309885501861572,0.41858425736427307,0.932527482509613,0.43801677227020264
50,0.9350385069847107,0.41159746050834656,0.9419780373573303,0.43434810638427734
51,0.9401389360427856,0.408926784992218,0.9257143139839172,0.4449238181114197
52,0.9384913444519043,0.4097985625267029,0.9314286112785339,0.4404381811618805
53,0.9436199069023132,0.4043371379375458,0.9281317591667175,0.43632420897483826
54,0.9341796040534973,0.4114229083061218,0.9347254037857056,0.43004581332206726
55,0.9421216249465942,0.4026907980442047,0.9452747106552124,0.4190121591091156
56,0.939350426197052,0.4075499475002289,0.9358241558074951,0.42542675137519836
57,0.9441269636154175,0.40003323554992676,0.9298901557922363,0.4335559904575348
58,0.950004518032074,0.39248713850975037,0.9516484141349792,0.4480530023574829
59,0.9478358626365662,0.39417481422424316,0.932966947555542,0.4325804114341736
60,0.9479655623435974,0.3941946029663086,0.9470329284667969,0.41454339027404785
61,0.9541585445404053,0.3858709931373596,0.948131799697876,0.41115880012512207
62,0.948573887348175,0.39368292689323425,0.94373619556427,0.4073406159877777
63,0.9460757374763489,0.3952341377735138,0.9545055031776428,0.4131450355052948
64,0.9548402428627014,0.38275471329689026,0.9586813449859619,0.4127022624015808
65,0.9527053833007812,0.38489240407943726,0.9417582154273987,0.4174495041370392
66,0.9509057998657227,0.38695964217185974,0.9536264538764954,0.40042123198509216
67,0.9479289054870605,0.3899012804031372,0.9516483545303345,0.42141643166542053
68,0.9530461430549622,0.3839845061302185,0.937802255153656,0.4138319790363312
69,0.9571608304977417,0.37730643153190613,0.9534066319465637,0.3966861665248871
70,0.9527926445007324,0.3863009512424469,0.9558241963386536,0.4199548363685608
71,0.9547725915908813,0.38034549355506897,0.9340658783912659,0.41839227080345154
72,0.9532939791679382,0.38229867815971375,0.9531867504119873,0.4069925546646118
73,0.953471302986145,0.38214489817619324,0.9485714435577393,0.3991503119468689
74,0.9598785638809204,0.37342482805252075,0.955164909362793,0.4048563838005066
75,0.958667516708374,0.3760271966457367,0.9628570675849915,0.4024786353111267
76,0.9577071070671082,0.375559002161026,0.9531867504119873,0.40220916271209717
77,0.9610050916671753,0.3686373829841614,0.9531868100166321,0.3914850950241089
78,0.9642016887664795,0.36677664518356323,0.9551648497581482,0.3877432942390442
79,0.9610192179679871,0.36953577399253845,0.9553846716880798,0.39266180992126465
80,0.9612360596656799,0.36999258399009705,0.9538460969924927,0.39212650060653687
81,0.9638382792472839,0.36688631772994995,0.952087938785553,0.39587917923927307
82,0.958377480506897,0.37390652298927307,0.9626373648643494,0.3876405656337738
83,0.958442211151123,0.3753690719604492,0.9589011669158936,0.38111937046051025
84,0.9628666639328003,0.36629968881607056,0.957362711429596,0.39068084955215454
85,0.9656238555908203,0.3614257872104645,0.9560440182685852,0.3872487545013428
86,0.9682261943817139,0.36071881651878357,0.954505443572998,0.39533278346061707
87,0.9632834196090698,0.3662303388118744,0.9487912058830261,0.38983890414237976
88,0.9707664251327515,0.3533260226249695,0.9507692456245422,0.3961962163448334
89,0.9657562375068665,0.3629010319709778,0.9538461565971375,0.384164959192276
90,0.9643818140029907,0.360893189907074,0.9665933847427368,0.390300989151001
91,0.9679276347160339,0.35435158014297485,0.9494505524635315,0.4081350266933441
92,0.9660238027572632,0.3610384464263916,0.9547252655029297,0.3967590630054474
93,0.9664124250411987,0.35650700330734253,0.9628571271896362,0.3998883366584778
94,0.9679050445556641,0.3564823865890503,0.9652747511863708,0.3752504289150238
95,0.9628835916519165,0.3631509840488434,0.958021879196167,0.3728155493736267
96,0.9667249917984009,0.35708382725715637,0.9584615230560303,0.374861478805542
97,0.9688429832458496,0.3542257249355316,0.9641757607460022,0.37618160247802734
98,0.9698455333709717,0.3509862720966339,0.9558241367340088,0.37923872470855713
99,0.9637453556060791,0.3622657060623169,0.9626373052597046,0.3801557123661041
