epoch,accuracy,loss,val_accuracy,val_loss
0,0.49888888,1.027397037,0.479999989,0.778150499
1,0.50444442,0.756472588,0.379999995,0.751377702
2,0.519999981,0.705380857,0.479999989,0.703346729
3,0.526666641,0.711281657,0.439999998,0.740494907
4,0.529999971,0.721603274,0.50999999,0.775399268
5,0.568888903,0.694316447,0.419999987,0.731233239
6,0.589999974,0.66490972,0.579999983,0.702627778
7,0.564444423,0.703786552,0.49000001,0.864682972
8,0.605555534,0.688465357,0.540000021,0.733328164
9,0.621111095,0.658219874,0.49000001,0.78039068
10,0.634444416,0.645606697,0.600000024,0.721742332
11,0.652222216,0.63659811,0.460000008,0.827443063
12,0.651111126,0.634265006,0.519999981,0.749470294
13,0.648888886,0.62985611,0.569999993,0.758149028
14,0.667777777,0.606347024,0.519999981,0.738027036
15,0.687777758,0.587609112,0.540000021,0.79886657
16,0.639999986,0.648091257,0.49000001,0.853478074
17,0.656666696,0.635412753,0.50999999,0.835145235
18,0.695555568,0.573083818,0.50999999,0.893711269
19,0.683333337,0.578184962,0.560000002,0.811197817
20,0.731111109,0.554436028,0.620000005,0.703549743
21,0.734444439,0.511566281,0.620000005,0.798903942
22,0.716666639,0.555858672,0.589999974,0.795103848
23,0.733333349,0.544682264,0.529999971,0.928060293
24,0.74666667,0.518651247,0.589999974,0.819170833
25,0.767777801,0.478406072,0.579999983,0.828672111
26,0.783333361,0.467109919,0.600000024,0.934321821
27,0.74666667,0.497012436,0.560000002,0.776167154
28,0.772222221,0.472794235,0.610000014,0.972925127
29,0.74666667,0.547711194,0.560000002,0.743886709
30,0.706666648,0.587189913,0.540000021,0.770344317
31,0.75777775,0.519572556,0.610000014,0.776399076
32,0.75666666,0.492378205,0.569999993,0.819184065
33,0.768888891,0.481383353,0.629999995,0.734272838
34,0.793333352,0.459253699,0.589999974,1.034352541
35,0.785555542,0.453250945,0.620000005,0.917753458
36,0.788888872,0.436229378,0.620000005,0.780106664
37,0.806666672,0.430684179,0.610000014,0.778487384
38,0.803333342,0.430952042,0.660000026,0.955451608
39,0.822222233,0.411467969,0.589999974,0.869752824
40,0.810000002,0.409414738,0.649999976,0.924153745
41,0.847777784,0.361023456,0.610000014,1.033145189
42,0.844444454,0.365387708,0.699999988,1.051850915
43,0.850000024,0.318620324,0.629999995,1.04833889
44,0.834444463,0.358683378,0.649999976,0.983662426
45,0.848888874,0.350958318,0.660000026,1.02654314
46,0.842222214,0.375389487,0.629999995,1.068443298
47,0.846666694,0.35116604,0.670000017,0.891821265
48,0.853333354,0.348712772,0.600000024,1.054755449
49,0.864444435,0.332692653,0.629999995,0.996850789
50,0.860000014,0.313076288,0.600000024,1.369428992
51,0.864444435,0.313439161,0.649999976,1.174626946
52,0.826666653,0.372105449,0.660000026,1.026972532
53,0.868888915,0.312449127,0.610000014,1.185289741
54,0.863333344,0.308077127,0.610000014,1.268856049
55,0.856666684,0.341807514,0.600000024,1.11444521
56,0.866666675,0.306561917,0.579999983,1.238382459
57,0.886666656,0.265404165,0.540000021,1.673130989
58,0.866666675,0.337236375,0.550000012,1.258505583
59,0.870000005,0.333064467,0.600000024,1.303168893
60,0.860000014,0.341466755,0.649999976,1.296569228
61,0.867777765,0.30470863,0.660000026,1.091238499
62,0.873333335,0.313403964,0.639999986,1.197779179
63,0.894444466,0.266600758,0.600000024,1.456084847
64,0.906666696,0.239673331,0.660000026,1.267475963
65,0.887777805,0.293842882,0.649999976,1.19478178
66,0.872222245,0.315799654,0.649999976,1.034289837
67,0.893333316,0.277462244,0.670000017,1.298088551
68,0.908888876,0.232616216,0.610000014,1.658712149
69,0.911111116,0.21986942,0.620000005,1.509753585
70,0.912222207,0.214735806,0.629999995,1.860505342
71,0.902222216,0.244371489,0.600000024,1.456345081
72,0.893333316,0.263571143,0.610000014,1.25786221
73,0.910000026,0.234672248,0.610000014,1.5081563
74,0.922222197,0.223872557,0.610000014,1.376392722
75,0.904444456,0.213369891,0.639999986,1.884544373
76,0.921111107,0.213618532,0.550000012,2.087703943
77,0.807777762,0.460970968,0.540000021,1.233240485
78,0.803333342,0.45862028,0.579999983,0.901954114
79,0.832222223,0.400367767,0.569999993,1.417051435
80,0.856666684,0.349015266,0.610000014,1.211859226
81,0.879999995,0.303320885,0.600000024,1.246628523
82,0.901111126,0.25137338,0.560000002,1.464208126
83,0.877777755,0.269470632,0.589999974,1.687904239
84,0.917777777,0.237048358,0.610000014,1.493069649
85,0.927777767,0.190702647,0.629999995,1.714465976
86,0.912222207,0.223464444,0.569999993,1.60115695
87,0.889999986,0.262803197,0.629999995,1.26237154
88,0.832222223,0.415926188,0.600000024,0.810807705
89,0.816666663,0.413721979,0.589999974,1.035937071
90,0.854444444,0.361722171,0.600000024,1.12199986
91,0.876666665,0.299835235,0.600000024,1.301941633
92,0.903333306,0.249986857,0.649999976,1.470903158
93,0.914444447,0.21839276,0.579999983,1.560270667
94,0.927777767,0.20950298,0.610000014,1.735323191
95,0.926666677,0.187579483,0.629999995,1.657680631
96,0.931111097,0.186375543,0.649999976,1.88003993
97,0.932222247,0.20144102,0.589999974,1.791264534
98,0.938888907,0.168845564,0.579999983,1.911016822
99,0.951111138,0.147168592,0.560000002,2.119985104
100,0.916666687,0.252096891,0.579999983,1.970551014
101,0.885555565,0.302103341,0.600000024,1.42881608
102,0.887777805,0.297740281,0.579999983,1.687669992
103,0.931111097,0.195077717,0.610000014,1.841482401
104,0.943333328,0.167362839,0.600000024,1.709632277
105,0.938888907,0.164170906,0.629999995,2.074767113
106,0.943333328,0.173847839,0.620000005,2.043275595
107,0.939999998,0.162212834,0.569999993,2.34198904
108,0.933333337,0.172915965,0.550000012,1.765698552
109,0.907777786,0.247576892,0.600000024,1.871763349
110,0.865555584,0.365766644,0.649999976,1.257259607
111,0.896666646,0.270109683,0.589999974,1.677344799
112,0.917777777,0.204283282,0.589999974,1.504225969
113,0.933333337,0.184885338,0.629999995,1.601423502
114,0.920000017,0.228305116,0.589999974,1.651643038
115,0.910000026,0.232253298,0.550000012,1.658525705
116,0.932222247,0.185362488,0.629999995,1.773570061
117,0.944444418,0.147753477,0.639999986,2.277399778
118,0.931111097,0.185541168,0.600000024,2.079396248
119,0.941111088,0.142373726,0.620000005,2.189536333
120,0.945555568,0.164495707,0.560000002,2.054290056
121,0.939999998,0.153371513,0.579999983,2.309264898
122,0.922222197,0.208493799,0.629999995,1.68684876
123,0.896666646,0.266598791,0.610000014,1.596620202
124,0.910000026,0.241186872,0.620000005,1.52344799
125,0.915555537,0.214756414,0.550000012,1.684911609
126,0.936666667,0.165603414,0.649999976,1.770008445
127,0.913333356,0.252540886,0.629999995,1.892347455
128,0.923333347,0.216951236,0.600000024,1.672140837
129,0.924444437,0.194336832,0.610000014,1.888470769
130,0.935555577,0.19222419,0.589999974,2.095102787
131,0.931111097,0.174857527,0.610000014,1.803153515
132,0.941111088,0.153881863,0.620000005,2.005713463
133,0.953333318,0.152225628,0.610000014,2.213292599
134,0.932222247,0.198112607,0.629999995,1.891069531
135,0.891111135,0.306291103,0.579999983,1.432314873
136,0.927777767,0.211019322,0.579999983,1.248832226
137,0.934444427,0.219429225,0.629999995,1.448608756
138,0.943333328,0.177359924,0.620000005,1.864741206
139,0.949999988,0.142740697,0.610000014,2.288057327
140,0.961111128,0.126210779,0.600000024,2.124122381
141,0.956666648,0.145769835,0.610000014,2.148023367
142,0.947777748,0.138678282,0.600000024,1.991667986
143,0.944444418,0.157827288,0.610000014,2.07409811
144,0.938888907,0.17892243,0.620000005,2.125599384
145,0.951111138,0.157878742,0.649999976,1.537051439
146,0.923333347,0.214348421,0.639999986,1.711037755
147,0.923333347,0.213109821,0.620000005,1.803064585
148,0.952222228,0.166245908,0.600000024,2.066097975
149,0.949999988,0.165211335,0.620000005,1.791992307
150,0.951111138,0.143404454,0.589999974,2.383566141
151,0.965555549,0.120383888,0.560000002,2.854129314
152,0.963333309,0.119662844,0.589999974,2.213725567
153,0.964444458,0.133157969,0.579999983,2.482617378
154,0.958888888,0.125279203,0.589999974,2.497968674
155,0.948888898,0.152169004,0.600000024,2.213232994
156,0.925555527,0.220436543,0.579999983,1.500632286
157,0.941111088,0.168837398,0.589999974,2.670556068
158,0.835555553,0.432961047,0.579999983,1.408155203
159,0.855555534,0.359894127,0.589999974,1.471123695
160,0.897777796,0.251167476,0.589999974,1.842773795
161,0.924444437,0.241139695,0.629999995,1.563364267
162,0.931111097,0.191306651,0.610000014,1.989427805
163,0.932222247,0.220937386,0.540000021,1.728098631
164,0.936666667,0.182748988,0.589999974,2.354165554
165,0.927777767,0.226201966,0.579999983,1.708049297
166,0.943333328,0.168497533,0.550000012,2.180147171
167,0.936666667,0.179552808,0.560000002,2.335972071
168,0.946666658,0.167838767,0.579999983,2.624242783
169,0.949999988,0.179260656,0.589999974,2.304211378
170,0.945555568,0.165910527,0.589999974,2.435473919
171,0.938888907,0.197932675,0.569999993,1.685417056
172,0.937777758,0.176307052,0.569999993,2.076289892
173,0.952222228,0.154752463,0.529999971,2.354686499
174,0.957777798,0.150583535,0.550000012,2.404904127
175,0.954444468,0.144413829,0.550000012,2.425127983
176,0.964444458,0.106457986,0.560000002,2.541296959
177,0.972222209,0.100947648,0.569999993,2.982401371
178,0.974444449,0.087227277,0.589999974,3.160763025
179,0.972222209,0.099686824,0.579999983,3.397315025
180,0.957777798,0.138399005,0.569999993,2.217602015
181,0.965555549,0.125909567,0.589999974,2.575715542
182,0.967777789,0.126572892,0.589999974,2.176808357
183,0.974444449,0.096636631,0.569999993,2.919360638
184,0.974444449,0.089767359,0.569999993,2.856893301
185,0.978888869,0.088123553,0.560000002,2.819472313
186,0.978888869,0.084089376,0.569999993,3.083677769
187,0.967777789,0.092613228,0.579999983,3.370068073
188,0.962222219,0.131934956,0.579999983,2.349690914
189,0.959999979,0.140650123,0.620000005,2.385679245
190,0.970000029,0.10025727,0.560000002,2.937309265
191,0.967777789,0.123123169,0.560000002,2.891806364
192,0.965555549,0.119402342,0.600000024,2.931079149
193,0.970000029,0.105107516,0.579999983,2.929923773
194,0.966666639,0.125650078,0.569999993,2.893877983
195,0.958888888,0.136703387,0.610000014,2.450876236
196,0.949999988,0.155513465,0.569999993,2.600193262
197,0.943333328,0.199678361,0.560000002,1.738327146
198,0.911111116,0.273874372,0.529999971,1.695251822
199,0.932222247,0.218797892,0.610000014,1.631927967
