Model,Label,Split,Metric,Type,Score
xgboost_stacked,tox21-gh3-tre-antagonist-p1 (-1),AUC,Train,1.0
xgboost_stacked,tox21-gh3-tre-antagonist-p1 (-1),AUC,Test,0.9278920592789206
xgboost_stacked,tox21-gr-hela-bla-agonist-p1 (1),AUC,Train,0.999935568324959
xgboost_stacked,tox21-gr-hela-bla-agonist-p1 (1),AUC,Test,0.9707347447073474
xgboost_stacked,tox21-gr-hela-bla-antagonist-p1 (-1),AUC,Train,1.0
xgboost_stacked,tox21-gr-hela-bla-antagonist-p1 (-1),AUC,Test,0.9486299863658354
xgboost_stacked,tox21-h2ax-cho-p2 (1),AUC,Train,1.0
xgboost_stacked,tox21-h2ax-cho-p2 (1),AUC,Test,0.8783432268391916
xgboost_stacked,tox21-hdac-p1 (-1),AUC,Train,0.9999992358946146
xgboost_stacked,tox21-hdac-p1 (-1),AUC,Test,0.9814005246005882
xgboost_stacked,tox21-hre-bla-agonist-p1 (1),AUC,Train,1.0
xgboost_stacked,tox21-hre-bla-agonist-p1 (1),AUC,Test,0.8961977186311787
xgboost_stacked,tox21-hse-bla-p1 (1),AUC,Train,1.0
xgboost_stacked,tox21-hse-bla-p1 (1),AUC,Test,0.8415886439142253
xgboost_stacked,tox21-luc-biochem-p1 (-1),AUC,Train,1.0
xgboost_stacked,tox21-luc-biochem-p1 (-1),AUC,Test,0.9221643518518519
xgboost_stacked,tox21-mitotox-p1 (-1),AUC,Train,1.0
xgboost_stacked,tox21-mitotox-p1 (-1),AUC,Test,0.9020718864468864
xgboost_stacked,tox21-ms-ache-p2 (-1),AUC,Train,0.9999445461099097
xgboost_stacked,tox21-ms-ache-p2 (-1),AUC,Test,0.897123745819398
xgboost_stacked,tox21-nfkb-bla-agonist-p1 (1),AUC,Train,1.0
xgboost_stacked,tox21-nfkb-bla-agonist-p1 (1),AUC,Test,0.968451242829828
xgboost_stacked,tox21-p53-bla-p1 (1),AUC,Train,1.0
xgboost_stacked,tox21-p53-bla-p1 (1),AUC,Test,0.9048018452505766
xgboost_stacked,tox21-pgc-err-p1 (1),AUC,Train,1.0
xgboost_stacked,tox21-pgc-err-p1 (1),AUC,Test,0.9369419279150102
xgboost_stacked,tox21-pgc-err-p1 (-1),AUC,Train,0.9997727064201052
xgboost_stacked,tox21-pgc-err-p1 (-1),AUC,Test,0.9032163742690058
xgboost_stacked,tox21-ppard-bla-agonist-p1 (1),AUC,Train,1.0
xgboost_stacked,tox21-ppard-bla-agonist-p1 (1),AUC,Test,0.9099309730572256
xgboost_stacked,tox21-ppard-bla-antagonist-p1 (-1),AUC,Train,1.0
xgboost_stacked,tox21-ppard-bla-antagonist-p1 (-1),AUC,Test,0.9363057324840764
xgboost_stacked,tox21-pparg-bla-agonist-p1 (1),AUC,Train,0.999999165611861
xgboost_stacked,tox21-pparg-bla-agonist-p1 (1),AUC,Test,0.8961851156973109
xgboost_stacked,tox21-pparg-bla-antagonist-p1 (-1),AUC,Train,1.0
xgboost_stacked,tox21-pparg-bla-antagonist-p1 (-1),AUC,Test,0.9458333333333333
xgboost_stacked,tox21-pr-bla-agonist-p1 (1),AUC,Train,0.9999601225188136
xgboost_stacked,tox21-pr-bla-agonist-p1 (1),AUC,Test,0.9619395203336809
xgboost_stacked,tox21-pr-bla-antagonist-p1 (-1),AUC,Train,1.0
xgboost_stacked,tox21-pr-bla-antagonist-p1 (-1),AUC,Test,0.9590299591312864
xgboost_stacked,tox21-pxr-p1 (1),AUC,Train,1.0
xgboost_stacked,tox21-pxr-p1 (1),AUC,Test,0.9412921348314607
xgboost_stacked,tox21-rar-agonist-p1 (1),AUC,Train,1.0
xgboost_stacked,tox21-rar-agonist-p1 (1),AUC,Test,0.9072398190045248
xgboost_stacked,tox21-rar-antagonist-p2 (-1),AUC,Train,0.9997113189322094
xgboost_stacked,tox21-rar-antagonist-p2 (-1),AUC,Test,0.8980872794800372
xgboost_stacked,tox21-ror-cho-antagonist-p1 (-1),AUC,Train,1.0
xgboost_stacked,tox21-ror-cho-antagonist-p1 (-1),AUC,Test,0.9102624920936115
xgboost_stacked,tox21-rxr-bla-agonist-p1 (1),AUC,Train,1.0
xgboost_stacked,tox21-rxr-bla-agonist-p1 (1),AUC,Test,0.8188817980022196
xgboost_stacked,tox21-sbe-bla-agonist-p1 (1),AUC,Train,1.0
xgboost_stacked,tox21-sbe-bla-agonist-p1 (1),AUC,Test,0.9237770193401593
xgboost_stacked,tox21-sbe-bla-antagonist-p1 (-1),AUC,Train,1.0
xgboost_stacked,tox21-sbe-bla-antagonist-p1 (-1),AUC,Test,0.9170040485829959
xgboost_stacked,tox21-shh-3t3-gli3-agonist-p1 (1),AUC,Train,1.0
xgboost_stacked,tox21-shh-3t3-gli3-agonist-p1 (1),AUC,Test,0.8774954627949183
xgboost_stacked,tox21-shh-3t3-gli3-antagonist-p1 (-1),AUC,Train,1.0
xgboost_stacked,tox21-shh-3t3-gli3-antagonist-p1 (-1),AUC,Test,0.9459183673469388
xgboost_stacked,tox21-trhr-hek293-p1 (1),AUC,Train,1.0
xgboost_stacked,tox21-trhr-hek293-p1 (1),AUC,Test,0.7999999999999999
xgboost_stacked,tox21-trhr-hek293-p1 (-1),AUC,Train,1.0
xgboost_stacked,tox21-trhr-hek293-p1 (-1),AUC,Test,0.9036283185840708
xgboost_stacked,tox21-tshr-agonist-p1 (1),AUC,Train,1.0
xgboost_stacked,tox21-tshr-agonist-p1 (1),AUC,Test,0.8368565815324165
xgboost_stacked,tox21-tshr-antagonist-p1 (-1),AUC,Train,1.0
xgboost_stacked,tox21-tshr-antagonist-p1 (-1),AUC,Test,0.8847222222222222
xgboost_stacked,tox21-tshr-wt-p1 (1),AUC,Train,1.0
xgboost_stacked,tox21-tshr-wt-p1 (1),AUC,Test,0.9942922374429224
xgboost_stacked,tox21-vdr-bla-agonist-p1 (1),AUC,Train,1.0
xgboost_stacked,tox21-vdr-bla-agonist-p1 (1),AUC,Test,0.8421663442940038
xgboost_stacked,tox21-vdr-bla-antagonist-p1 (-1),AUC,Train,1.0
xgboost_stacked,tox21-vdr-bla-antagonist-p1 (-1),AUC,Test,0.9588389245776826
