epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
37,0.945555567741394,0.9837289452552795,0.16653932631015778,0.8199999928474426,0.9183991551399231,0.6161184310913086
38,0.95333331823349,0.9902840256690979,0.1260705441236496,0.8600000143051147,0.9207379817962646,0.5573926568031311
39,0.9666666388511658,0.9950369000434875,0.0918097123503685,0.8199999928474426,0.913201630115509,0.7089344263076782
40,0.9655555486679077,0.9933933615684509,0.10156013816595078,0.8600000143051147,0.9254159331321716,0.6552464962005615
41,0.9544444680213928,0.990766167640686,0.12104108184576035,0.8600000143051147,0.9261954426765442,0.6062001585960388
42,0.9599999785423279,0.9935324192047119,0.10612329095602036,0.8600000143051147,0.9163202047348022,0.708564043045044
43,0.9566666483879089,0.9916396141052246,0.11106321215629578,0.8500000238418579,0.9111226201057434,0.7415670156478882
44,0.9866666793823242,0.9983434677124023,0.05948592349886894,0.8199999928474426,0.8848751783370972,0.8720980882644653
45,0.9755555391311646,0.9960463047027588,0.07430969923734665,0.8700000047683716,0.8989084959030151,0.7897757887840271
46,0.9844444394111633,0.9975767135620117,0.05486033484339714,0.8500000238418579,0.9095633625984192,0.7568628191947937
47,0.9766666889190674,0.9943509697914124,0.08070821315050125,0.800000011920929,0.8848751783370972,0.866569995880127
48,0.9666666388511658,0.9940856099128723,0.09587270766496658,0.8500000238418579,0.9098231792449951,0.7437239289283752
49,0.9677777886390686,0.994279682636261,0.08940881490707397,0.8399999737739563,0.9072245359420776,0.7119096517562866
50,0.9733333587646484,0.9940209984779358,0.10261914879083633,0.8500000238418579,0.9272348880767822,0.6342694759368896
51,0.9788888692855835,0.9982916712760925,0.057255085557699203,0.8600000143051147,0.9100830554962158,0.8946957588195801
52,0.9822221994400024,0.998479425907135,0.05237405747175217,0.8500000238418579,0.9020269513130188,0.8187134265899658
53,0.9833333492279053,0.9986928701400757,0.046792179346084595,0.8600000143051147,0.8942307233810425,0.8752130270004272
54,0.9788888692855835,0.9946841597557068,0.07350246608257294,0.8500000238418579,0.9072245955467224,0.8343412280082703
55,0.9855555295944214,0.9991230964660645,0.04051527380943298,0.8500000238418579,0.891112208366394,0.9062358140945435
56,0.992222249507904,0.9995437264442444,0.031968120485544205,0.8399999737739563,0.8968294858932495,0.9442355632781982
57,0.9855555295944214,0.9991490840911865,0.041764311492443085,0.8799999952316284,0.8950104117393494,0.9333559274673462
58,0.9733333587646484,0.9949462413787842,0.09005725383758545,0.8799999952316284,0.892671525478363,0.8617175817489624
59,0.9688888788223267,0.9909278750419617,0.11002190411090851,0.8399999737739563,0.8976089954376221,0.8578624725341797
60,0.9644444584846497,0.9948556423187256,0.08862800896167755,0.8199999928474426,0.8892930746078491,0.8876804113388062
61,0.9766666889190674,0.995887815952301,0.0756131261587143,0.7900000214576721,0.8609668016433716,1.166222333908081
62,0.9744444489479065,0.9975863695144653,0.06571751087903976,0.8600000143051147,0.8404365181922913,1.1695144176483154
63,0.9811111092567444,0.9965543150901794,0.06530262529850006,0.8299999833106995,0.8638254404067993,1.050348162651062
64,0.9888888597488403,0.9994596838951111,0.03195246681571007,0.8600000143051147,0.8786382675170898,0.9942956566810608
65,0.995555579662323,0.999718427658081,0.025782903656363487,0.8399999737739563,0.8794178366661072,1.0694403648376465
66,0.9911110997200012,0.998851478099823,0.031763169914484024,0.8600000143051147,0.8778586983680725,1.0439203977584839
67,0.9911110997200012,0.999715268611908,0.026788735762238503,0.8399999737739563,0.8734408020973206,1.0545258522033691
68,0.992222249507904,0.9989420175552368,0.02714632637798786,0.8700000047683716,0.8625260591506958,1.0512415170669556
69,0.9800000190734863,0.9947488903999329,0.08265519887208939,0.8600000143051147,0.8905924558639526,1.076162576675415
70,0.9877777695655823,0.998447060585022,0.042597029358148575,0.8500000238418579,0.864864706993103,1.2964887619018555
71,0.9911110997200012,0.9995114207267761,0.03144581615924835,0.8600000143051147,0.8648648262023926,1.1570645570755005
72,0.9866666793823242,0.9976478815078735,0.044148318469524384,0.8399999737739563,0.885654866695404,1.1990646123886108
73,0.9933333396911621,0.9996570348739624,0.024697959423065186,0.8500000238418579,0.8617464303970337,1.2553974390029907
74,0.9933333396911621,0.9998996257781982,0.020318912342190742,0.8399999737739563,0.8705821633338928,1.1960721015930176
75,0.9988889098167419,1.0,0.013936735689640045,0.8399999737739563,0.8700623512268066,1.2930880784988403
76,0.996666669845581,0.9999999403953552,0.01217583566904068,0.8500000238418579,0.8739604353904724,1.225663423538208
77,0.996666669845581,0.9999287128448486,0.01576070487499237,0.8600000143051147,0.8760395050048828,1.1605653762817383
78,0.9888888597488403,0.9993367195129395,0.0373535118997097,0.7699999809265137,0.8417360186576843,1.5946391820907593
79,0.9433333277702332,0.9749835729598999,0.2455589771270752,0.8500000238418579,0.867203950881958,1.0223534107208252
80,0.9655555486679077,0.9959460496902466,0.08429097384214401,0.8399999737739563,0.8916319608688354,0.9327008128166199
81,0.9855555295944214,0.9986961483955383,0.039879512041807175,0.8799999952316284,0.9061850309371948,1.0003660917282104
82,0.9888888597488403,0.9991652965545654,0.03833814710378647,0.8600000143051147,0.8957899808883667,0.9786927700042725
83,0.9900000095367432,0.9979520440101624,0.0379101037979126,0.8600000143051147,0.893970787525177,0.9492080211639404
84,0.995555579662323,0.9986766576766968,0.0307435505092144,0.8500000238418579,0.884355366230011,0.9765737056732178
85,0.996666669845581,0.999932050704956,0.017113711684942245,0.8700000047683716,0.9074843525886536,0.9669627547264099
86,0.9977777600288391,0.9999869465827942,0.013450336642563343,0.8799999952316284,0.896569550037384,0.9523590207099915
87,0.996666669845581,0.9990811347961426,0.020703068003058434,0.8500000238418579,0.9015072584152222,1.074182391166687
88,0.992222249507904,0.9980425834655762,0.03660259768366814,0.8199999928474426,0.8648648262023926,1.192826271057129
89,0.9588888883590698,0.9791251420974731,0.24078504741191864,0.8500000238418579,0.8755196332931519,1.0548313856124878
90,0.9733333587646484,0.9957131147384644,0.07820435613393784,0.8399999737739563,0.8700623512268066,1.2090998888015747
91,0.9800000190734863,0.9954541921615601,0.07226357609033585,0.8299999833106995,0.8900728225708008,1.034531593322754
92,0.996666669845581,0.9999871253967285,0.015806911513209343,0.8600000143051147,0.8609668016433716,1.0937702655792236
93,0.992222249507904,0.9997735619544983,0.022684955969452858,0.8600000143051147,0.858367919921875,1.0983484983444214
94,0.996666669845581,0.996703028678894,0.029227515682578087,0.8299999833106995,0.861486554145813,1.2719889879226685
95,0.9900000095367432,0.9978808760643005,0.038346562534570694,0.8500000238418579,0.8791580200195312,1.0523244142532349
96,0.9977777600288391,0.9999287724494934,0.016492053866386414,0.8299999833106995,0.862525999546051,1.2071586847305298
97,0.9888888597488403,0.996431291103363,0.04450574144721031,0.8700000047683716,0.8708420991897583,1.0571372509002686
98,0.9888888597488403,0.9995825290679932,0.030297541990876198,0.8700000047683716,0.870582103729248,1.118015170097351
99,0.996666669845581,0.9991458058357239,0.015991531312465668,0.8600000143051147,0.8601870536804199,1.253791332244873
100,0.9977777600288391,0.9991328716278076,0.016168653964996338,0.8600000143051147,0.870841920375824,1.1248703002929688
101,0.9933333396911621,0.9998511672019958,0.019755704328417778,0.8500000238418579,0.8523908257484436,1.1315948963165283
102,0.995555579662323,0.9999353289604187,0.01597040705382824,0.8600000143051147,0.8708419799804688,1.1888593435287476
103,0.996666669845581,0.9999999403953552,0.010186580009758472,0.8500000238418579,0.854469895362854,1.2225843667984009
104,1.0,1.0,0.0071500083431601524,0.8500000238418579,0.855769157409668,1.1710928678512573
105,1.0,1.0,0.006737490650266409,0.8500000238418579,0.855769157409668,1.1901347637176514
106,1.0,1.0,0.006288934499025345,0.8500000238418579,0.8557692170143127,1.182356357574463
107,1.0,1.0,0.006181264296174049,0.8500000238418579,0.8557692170143127,1.1852284669876099
108,1.0,1.0,0.006063810549676418,0.8500000238418579,0.855769157409668,1.2030441761016846
109,1.0,1.0,0.005997527856379747,0.8500000238418579,0.855769157409668,1.2100653648376465
110,1.0,1.0,0.005928050260990858,0.8500000238418579,0.855769157409668,1.22262442111969
111,1.0,0.9999999403953552,0.005852261558175087,0.8500000238418579,0.858367919921875,1.2125157117843628
112,1.0,0.9999999403953552,0.00578275416046381,0.8500000238418579,0.8570684790611267,1.2370902299880981
113,1.0,1.0,0.00574176199734211,0.8500000238418579,0.8578481674194336,1.238444209098816
114,1.0,1.0,0.005681904498487711,0.8500000238418579,0.8578481674194336,1.2634862661361694
115,1.0,1.0,0.005613259971141815,0.8500000238418579,0.8578481674194336,1.2459193468093872
116,1.0,1.0,0.005575560498982668,0.8500000238418579,0.8575882315635681,1.264744758605957
117,1.0,1.0,0.0055310423485934734,0.8500000238418579,0.8604469299316406,1.279809832572937
118,1.0,0.9999999403953552,0.005509673617780209,0.8500000238418579,0.8588876128196716,1.2798041105270386
119,1.0,1.0,0.005439730826765299,0.8500000238418579,0.8601869940757751,1.2948520183563232
120,1.0,1.0,0.005410432815551758,0.8500000238418579,0.8599271178245544,1.2970139980316162
121,1.0,0.9999999403953552,0.0053640990518033504,0.8600000143051147,0.8604469299316406,1.3005810976028442
122,1.0,1.0,0.005331976804882288,0.8500000238418579,0.8588876128196716,1.3211262226104736
123,1.0,1.0,0.005281286314129829,0.8500000238418579,0.8614864349365234,1.3229793310165405
124,1.0,0.9999999403953552,0.0052345674484968185,0.8500000238418579,0.8596672415733337,1.337049126625061
125,1.0,1.0,0.005207370966672897,0.8500000238418579,0.8612265586853027,1.3342719078063965
126,1.0,1.0,0.00517460610717535,0.8500000238418579,0.8612265586853027,1.3336575031280518
127,1.0,1.0,0.005137315485626459,0.8500000238418579,0.8596672415733337,1.3532817363739014
128,1.0,1.0,0.005100815091282129,0.8500000238418579,0.8599271774291992,1.3748286962509155
129,1.0,1.0,0.0050606150180101395,0.8500000238418579,0.8614864349365234,1.3562605381011963
130,1.0,1.0,0.005019467324018478,0.8500000238418579,0.8445945978164673,1.3877302408218384
131,1.0,1.0,0.004978788085281849,0.8500000238418579,0.8614864349365234,1.3759093284606934
132,1.0,1.0,0.004953435156494379,0.8600000143051147,0.8445945978164673,1.3864338397979736
133,1.0,1.0,0.004910481162369251,0.8700000047683716,0.8445945978164673,1.397524356842041
134,1.0,1.0,0.004863962065428495,0.8500000238418579,0.8445945382118225,1.4072993993759155
135,1.0,1.0,0.0048379250802099705,0.8600000143051147,0.8445945382118225,1.3998901844024658
136,1.0,1.0,0.004790990147739649,0.8500000238418579,0.8445945978164673,1.4192452430725098
137,1.0,1.0,0.004752759821712971,0.8600000143051147,0.8445945978164673,1.4135468006134033
138,1.0,1.0,0.004703190177679062,0.8500000238418579,0.8445945978164673,1.431911826133728
139,1.0,1.0,0.004677946679294109,0.8500000238418579,0.8430352807044983,1.4136346578598022
140,1.0,1.0,0.00462203286588192,0.8600000143051147,0.8430353403091431,1.470249056816101
141,1.0,1.0,0.00457600224763155,0.8600000143051147,0.8445945978164673,1.4515483379364014
142,1.0,1.0,0.0045332396402955055,0.8600000143051147,0.8445945978164673,1.4552088975906372
143,1.0,1.0,0.004481783602386713,0.8500000238418579,0.8495321869850159,1.489760398864746
144,0.9944444298744202,0.9976963996887207,0.037678588181734085,0.8199999928474426,0.8269230127334595,1.8569623231887817
145,0.8700000047683716,0.9164872169494629,0.8039989471435547,0.8100000023841858,0.875519871711731,0.9268160462379456
146,0.9511111378669739,0.9852690696716309,0.17552585899829865,0.8399999737739563,0.9230769872665405,0.6746351718902588
147,0.9833333492279053,0.9984340667724609,0.05023734271526337,0.8600000143051147,0.9183990359306335,0.6236996650695801
148,0.9977777600288391,0.9998641014099121,0.02581094391644001,0.8600000143051147,0.928274393081665,0.6273851990699768
149,0.9933333396911621,0.9999094009399414,0.021661901846528053,0.8600000143051147,0.9158003926277161,0.7304978370666504
150,0.9911110997200012,0.998783528804779,0.034732695668935776,0.8600000143051147,0.9082639217376709,0.7745724320411682
151,0.9866666793823242,0.9980619549751282,0.04488331079483032,0.8600000143051147,0.9090436100959778,0.8265470266342163
152,0.9977777600288391,0.999980628490448,0.01566394977271557,0.8799999952316284,0.9191786646842957,0.7637772560119629
153,0.9933333396911621,0.9990682005882263,0.027882231399416924,0.8600000143051147,0.9321725368499756,0.7937771677970886
154,0.9977777600288391,0.9998834729194641,0.014599576592445374,0.8700000047683716,0.8981288075447083,0.8542001247406006
155,1.0,1.0,0.009523222222924232,0.8700000047683716,0.8970893621444702,0.8844811916351318
156,1.0,0.9999999403953552,0.007910615764558315,0.8799999952316284,0.9098232388496399,0.8669100999832153
157,1.0,1.0,0.0074452972039580345,0.8799999952316284,0.8942307233810425,0.8981055617332458
158,1.0,1.0000001192092896,0.0071968939155340195,0.8799999952316284,0.9119023084640503,0.8940752148628235
159,1.0,1.0,0.006863100919872522,0.8799999952316284,0.910602867603302,0.9171121716499329
160,1.0,1.0,0.0065965005196630955,0.8799999952316284,0.9113824963569641,0.9169134497642517
161,1.0,1.0,0.006488995626568794,0.8700000047683716,0.9113824367523193,0.915432333946228
162,1.0,1.0,0.006298098713159561,0.8799999952316284,0.9113824963569641,0.9394959211349487
163,1.0,1.0,0.0061473967507481575,0.8799999952316284,0.9113824367523193,0.9567234516143799
164,1.0,1.0000001192092896,0.00601714663207531,0.8799999952316284,0.9116423726081848,0.9638460278511047
165,1.0,1.0,0.0059188129380345345,0.8799999952316284,0.91164231300354,0.9815657734870911
166,1.0,1.0,0.0058038849383592606,0.8799999952316284,0.9119022488594055,0.9844226837158203
167,1.0,1.0,0.005693179089576006,0.8799999952316284,0.8963096141815186,1.016831398010254
168,1.0,1.0,0.0057274289429187775,0.8799999952316284,0.8960497975349426,1.0080584287643433
169,1.0,1.0,0.005589738953858614,0.8799999952316284,0.9111226201057434,1.0231475830078125
170,1.0,0.9999999403953552,0.005721052642911673,0.8799999952316284,0.9121620059013367,1.0324695110321045
171,1.0,0.9999999403953552,0.0055460273288190365,0.8799999952316284,0.8947504758834839,1.0435528755187988
172,1.0,1.0,0.005410224199295044,0.8799999952316284,0.8952701091766357,1.058556318283081
173,1.0,1.0000001192092896,0.005356660578399897,0.8799999952316284,0.8957900404930115,1.0679469108581543
174,1.0,1.0,0.00527879036962986,0.8799999952316284,0.8963097333908081,1.0779311656951904
175,1.0,1.0,0.005220926832407713,0.8799999952316284,0.8968294262886047,1.0802011489868164
176,1.0,1.0,0.005186417140066624,0.8799999952316284,0.8963097929954529,1.0890910625457764
177,1.0,1.0,0.005146684590727091,0.8799999952316284,0.8918918967247009,1.1005040407180786
178,1.0,1.0,0.005124901887029409,0.8799999952316284,0.8947504758834839,1.0907917022705078
179,1.0,1.0,0.00508818170055747,0.8799999952316284,0.8913720846176147,1.1088807582855225
180,1.0,0.9999999403953552,0.005043013487011194,0.8799999952316284,0.9069646000862122,1.0967998504638672
181,1.0,1.0,0.005011550150811672,0.8799999952316284,0.8903325796127319,1.1139899492263794
182,1.0,1.0,0.004964497406035662,0.8799999952316284,0.8913722038269043,1.134761929512024
183,1.0,1.0,0.0049384403973817825,0.8799999952316284,0.8908523917198181,1.1375399827957153
184,1.0,1.0,0.004916011355817318,0.8799999952316284,0.8913722038269043,1.1551765203475952
185,1.0,1.0,0.004876001738011837,0.8799999952316284,0.8913720846176147,1.1340458393096924
186,1.0,1.0,0.004855540115386248,0.8799999952316284,0.890072762966156,1.1391977071762085
187,1.0,1.0,0.0048180450685322285,0.8799999952316284,0.8900727033615112,1.1479495763778687
188,1.0,1.0,0.004783062729984522,0.8799999952316284,0.8744802474975586,1.1700751781463623
189,1.0,1.0,0.004748174920678139,0.8799999952316284,0.8744803071022034,1.1752042770385742
190,1.0,1.0,0.004719237796962261,0.8799999952316284,0.8757796287536621,1.1831066608428955
191,1.0,1.0,0.0046882787719368935,0.8799999952316284,0.8744802474975586,1.1763567924499512
192,1.0,1.0,0.004653062205761671,0.8799999952316284,0.8757795691490173,1.174829363822937
193,1.0,1.0,0.00462900847196579,0.8799999952316284,0.8744802474975586,1.1981123685836792
194,1.0,1.0,0.004616145975887775,0.8799999952316284,0.8757795691490173,1.1917695999145508
195,1.0,1.0,0.004554347600787878,0.8799999952316284,0.8744803071022034,1.180334210395813
196,1.0,1.0,0.004535242915153503,0.8799999952316284,0.8575882911682129,1.1899704933166504
197,1.0,1.0,0.004513120744377375,0.8799999952316284,0.8534303307533264,1.2168468236923218
198,0.9200000166893005,0.9298525452613831,0.8476018905639648,0.7099999785423279,0.7310290932655334,2.042452573776245
199,0.903333306312561,0.959275484085083,0.3715994656085968,0.8199999928474426,0.9098232388496399,0.7371997833251953
200,0.9544444680213928,0.984787106513977,0.16552431881427765,0.8299999833106995,0.9186591506004333,0.5939468741416931
201,0.9822221994400024,0.9970298409461975,0.055170733481645584,0.8299999833106995,0.9254157543182373,0.6783367395401001
202,0.9844444394111633,0.9972531199455261,0.0528312586247921,0.8600000143051147,0.9277546405792236,0.6557204723358154
203,0.996666669845581,0.9997929334640503,0.021742235869169235,0.8700000047683716,0.9225571155548096,0.7570561170578003
204,0.996666669845581,0.999967634677887,0.017973517999053,0.8899999856948853,0.9108628034591675,0.7439439296722412
205,0.996666669845581,0.9999675750732422,0.016375534236431122,0.8899999856948853,0.9204781651496887,0.7588165402412415
206,0.9988889098167419,0.9999256134033203,0.013329419307410717,0.8899999856948853,0.894490659236908,0.8055988550186157
207,0.9988889098167419,0.9999805688858032,0.01130489632487297,0.8799999952316284,0.8864344954490662,0.8458335995674133
208,0.9988889098167419,0.9999934434890747,0.010848755948245525,0.8799999952316284,0.8809770941734314,0.8551911115646362
209,0.9933333396911621,0.9989743232727051,0.026249855756759644,0.8799999952316284,0.8929314613342285,0.8889906406402588
210,0.9988889098167419,0.9999999403953552,0.01072086114436388,0.8700000047683716,0.8804574012756348,0.9625601768493652
211,0.9933333396911621,0.9988933205604553,0.03211415559053421,0.8500000238418579,0.8827962875366211,1.066354513168335
212,0.9866666793823242,0.9952632784843445,0.05364926531910896,0.8899999856948853,0.8895529508590698,0.9445942640304565
213,0.996666669845581,0.9998543858528137,0.019467787817120552,0.8700000047683716,0.8890332579612732,0.969774067401886
214,0.9988889098167419,0.9999999403953552,0.008140627294778824,0.8700000047683716,0.8908523321151733,0.9717511534690857
215,1.0,0.9999999403953552,0.007261133287101984,0.8600000143051147,0.8843554258346558,1.0329941511154175
216,1.0,1.0,0.006728611886501312,0.8799999952316284,0.8908523321151733,1.0029149055480957
217,1.0,1.0,0.0063590360805392265,0.8700000047683716,0.8851351737976074,1.0174365043640137
218,1.0,1.0,0.006195045541971922,0.8799999952316284,0.8859148025512695,1.028713583946228
219,1.0,1.0,0.006037062965333462,0.8700000047683716,0.8848752379417419,1.0472722053527832
220,1.0,1.0,0.0059389714151620865,0.8799999952316284,0.8703222870826721,1.08172607421875
221,1.0,1.0,0.005805719178169966,0.8799999952316284,0.8542099595069885,1.0787140130996704
222,1.0,1.0,0.00571661489084363,0.8799999952316284,0.8570685982704163,1.0877430438995361
223,1.0,1.0,0.005626890808343887,0.8799999952316284,0.8581081032752991,1.1095812320709229
224,1.0,1.0000001192092896,0.005565198604017496,0.8799999952316284,0.8586278557777405,1.1042394638061523
225,1.0,0.9999999403953552,0.005508525762706995,0.8799999952316284,0.8575883507728577,1.1138302087783813
226,1.0,1.0,0.005454664584249258,0.8799999952316284,0.8575883507728577,1.1364418268203735
227,1.0,1.0,0.005396088119596243,0.8799999952316284,0.857328474521637,1.1521577835083008
228,1.0,1.0,0.005358539056032896,0.8799999952316284,0.8588877320289612,1.1443878412246704
229,1.0,1.0,0.005311782471835613,0.8799999952316284,0.858367919921875,1.155165433883667
230,1.0,1.0,0.005254971794784069,0.8799999952316284,0.858367919921875,1.164241909980774
231,1.0,1.0,0.005214745178818703,0.8799999952316284,0.8591476082801819,1.1794486045837402
232,1.0,0.9999999403953552,0.005184568930417299,0.8799999952316284,0.8594074249267578,1.185136318206787
233,1.0,1.0,0.005133476573973894,0.8799999952316284,0.8596673607826233,1.1910123825073242
234,1.0,0.9999999403953552,0.005111721809953451,0.8700000047683716,0.8596672415733337,1.192024827003479
235,1.0,0.9999999403953552,0.005074340384453535,0.8700000047683716,0.8583678603172302,1.1912426948547363
236,1.0,0.9999999403953552,0.00503577571362257,0.8799999952316284,0.8604469299316406,1.2210602760314941
237,1.0,1.0,0.005004993174225092,0.8799999952316284,0.8609666228294373,1.2119609117507935
238,1.0,1.0,0.0049729240126907825,0.8799999952316284,0.8601869940757751,1.2388789653778076
239,1.0,1.0,0.004958233796060085,0.8799999952316284,0.8601869940757751,1.2396234273910522
240,1.0,1.0,0.004909954033792019,0.8799999952316284,0.860966682434082,1.2391037940979004
241,1.0,1.0,0.0048802876845002174,0.8799999952316284,0.8617462515830994,1.246341347694397
242,1.0,1.0,0.004840338137000799,0.8799999952316284,0.8617462515830994,1.2586112022399902
243,1.0,1.0,0.004812431521713734,0.8799999952316284,0.8622660040855408,1.2549967765808105
244,1.0,1.0,0.004775436129420996,0.8700000047683716,0.8609666228294373,1.2499209642410278
245,1.0,1.0,0.004742756020277739,0.8799999952316284,0.8609666228294373,1.2517772912979126
246,1.0,1.0,0.004704578779637814,0.8700000047683716,0.8622660040855408,1.2782752513885498
247,1.0,1.0,0.004671155940741301,0.8799999952316284,0.8794178366661072,1.2610268592834473
248,1.0,1.0,0.004641162231564522,0.8799999952316284,0.8799375891685486,1.2985163927078247
249,1.0,1.0,0.004600092768669128,0.8700000047683716,0.8812369108200073,1.2701421976089478
250,1.0,1.0,0.004567596595734358,0.8799999952316284,0.8822764754295349,1.2599271535873413
251,1.0,1.0,0.0045334105379879475,0.8799999952316284,0.8817567229270935,1.2609959840774536
252,1.0,1.0,0.004486879333853722,0.8700000047683716,0.8799375295639038,1.2880148887634277
253,1.0,1.0,0.004443919286131859,0.8799999952316284,0.8801974654197693,1.2839021682739258
254,1.0,1.0,0.0044013336300849915,0.8799999952316284,0.8786382079124451,1.3012653589248657
255,1.0,1.0,0.0043639871291816235,0.8700000047683716,0.878898024559021,1.2949786186218262
256,1.0,1.0,0.004316536709666252,0.8799999952316284,0.8801974654197693,1.3173785209655762
257,1.0,1.0,0.004272292833775282,0.8700000047683716,0.8801974058151245,1.3266494274139404
258,1.0,1.0,0.004235792439430952,0.8700000047683716,0.8812369704246521,1.2964667081832886
259,1.0,1.0,0.004186443984508514,0.8799999952316284,0.8804572820663452,1.316889762878418
260,1.0,1.0,0.004132316447794437,0.8799999952316284,0.8820165395736694,1.3356239795684814
261,1.0,1.0,0.004084281623363495,0.8799999952316284,0.8809770941734314,1.3020646572113037
262,1.0,1.0,0.004038636572659016,0.8700000047683716,0.881496787071228,1.2878575325012207
263,0.9288889169692993,0.9554060697555542,0.5186906456947327,0.7099999785423279,0.8004157543182373,2.0457043647766113
264,0.9155555367469788,0.9471623301506042,0.507136881351471,0.8500000238418579,0.902026891708374,0.721173107624054
265,0.9611111283302307,0.9935711026191711,0.09940357506275177,0.8399999737739563,0.9009875059127808,0.7173857688903809
266,0.9722222089767456,0.9936586022377014,0.08306246250867844,0.8600000143051147,0.9137212634086609,0.6279100179672241
267,0.992222249507904,0.9995470643043518,0.03019843064248562,0.8500000238418579,0.9100831151008606,0.6965873837471008
268,0.992222249507904,0.999627947807312,0.028042783960700035,0.8700000047683716,0.9209978580474854,0.6629083156585693
269,0.995555579662323,0.9994596838951111,0.023067327216267586,0.8700000047683716,0.9194387197494507,0.7605842351913452
270,0.992222249507904,0.9998025894165039,0.023656301200389862,0.8600000143051147,0.920478105545044,0.7611318826675415
271,0.9911110997200012,0.9972432851791382,0.0450441800057888,0.8700000047683716,0.9189189076423645,0.7511493563652039
