Model,Label,Split,Metric,Type,Score
Combined_dense_LSwFW_ones_stacked,AgonistClass,12,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AgonistClass,12,Specificity,Train,0.9993485342019544
Combined_dense_LSwFW_ones_stacked,AgonistClass,12,Sensitivity,Test,0.5963855421686747
Combined_dense_LSwFW_ones_stacked,AgonistClass,12,Specificity,Test,0.9933661459447892
Combined_dense_LSwFW_ones_stacked,AgonistClass,12,Model Score,TrainTest,0.8304668677764149
Combined_dense_LSwFW_ones_stacked,AgonistClass,13,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AgonistClass,13,Specificity,Train,0.9993485342019544
Combined_dense_LSwFW_ones_stacked,AgonistClass,13,Sensitivity,Test,0.5602409638554217
Combined_dense_LSwFW_ones_stacked,AgonistClass,13,Specificity,Test,0.9944361224053071
Combined_dense_LSwFW_ones_stacked,AgonistClass,13,Model Score,TrainTest,0.8155343278585581
Combined_dense_LSwFW_ones_stacked,AgonistClass,14,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AgonistClass,14,Specificity,Train,0.9993485342019544
Combined_dense_LSwFW_ones_stacked,AgonistClass,14,Sensitivity,Test,0.6024096385542169
Combined_dense_LSwFW_ones_stacked,AgonistClass,14,Specificity,Test,0.9944361224053071
Combined_dense_LSwFW_ones_stacked,AgonistClass,14,Model Score,TrainTest,0.8331397495453051
Combined_dense_LSwFW_ones_stacked,AgonistClass,15,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AgonistClass,15,Specificity,Train,0.9993485342019544
Combined_dense_LSwFW_ones_stacked,AgonistClass,15,Sensitivity,Test,0.5903614457831325
Combined_dense_LSwFW_ones_stacked,AgonistClass,15,Specificity,Test,0.9922961694842714
Combined_dense_LSwFW_ones_stacked,AgonistClass,15,Model Score,TrainTest,0.8277939860075245
Combined_dense_LSwFW_ones_stacked,AgonistClass,16,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AgonistClass,16,Specificity,Train,0.9993489583333334
Combined_dense_LSwFW_ones_stacked,AgonistClass,16,Sensitivity,Test,0.5903614457831325
Combined_dense_LSwFW_ones_stacked,AgonistClass,16,Specificity,Test,0.9940081318210999
Combined_dense_LSwFW_ones_stacked,AgonistClass,16,Model Score,TrainTest,0.8280465301414035
Combined_dense_LSwFW_ones_stacked,AgonistClass,17,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AgonistClass,17,Specificity,Train,0.9993489583333334
Combined_dense_LSwFW_ones_stacked,AgonistClass,17,Sensitivity,Test,0.6204819277108434
Combined_dense_LSwFW_ones_stacked,AgonistClass,17,Specificity,Test,0.9922961694842714
Combined_dense_LSwFW_ones_stacked,AgonistClass,17,Model Score,TrainTest,0.8403693169015405
Combined_dense_LSwFW_ones_stacked,AgonistClass,18,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AgonistClass,18,Specificity,Train,0.9993489583333334
Combined_dense_LSwFW_ones_stacked,AgonistClass,18,Sensitivity,Test,0.5963855421686747
Combined_dense_LSwFW_ones_stacked,AgonistClass,18,Specificity,Test,0.9944361224053071
Combined_dense_LSwFW_ones_stacked,AgonistClass,18,Model Score,TrainTest,0.8306247189935376
Combined_dense_LSwFW_ones_stacked,AgonistClass,19,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AgonistClass,19,Specificity,Train,0.9993489583333334
Combined_dense_LSwFW_ones_stacked,AgonistClass,19,Sensitivity,Test,0.5903614457831325
Combined_dense_LSwFW_ones_stacked,AgonistClass,19,Specificity,Test,0.9922961694842714
Combined_dense_LSwFW_ones_stacked,AgonistClass,19,Model Score,TrainTest,0.8277940156967212
Combined_dense_LSwFW_ones_stacked,AntagonistClass,0,Sensitivity,Train,1.0
Combined_dense_LSwFW_ones_stacked,AntagonistClass,0,Specificity,Train,1.0
